id,mz,rt,rtmin,rtmax,p_293T_2,image,prediction,EVA_remove,is_duplicate,mean_inten,low_inten,high_blank,high_QC_var
2026,84.0436,9.77,9.71,9.86,1200,F19.png,FALSE,TRUE,FALSE,1200,FALSE,FALSE,FALSE
1676,84.0439,8.83,8.64,8.89,2800,F20.png,TRUE,FALSE,FALSE,2800,FALSE,FALSE,FALSE
2371,84.044,10.58,10.45,10.82,46000,F21.png,TRUE,FALSE,FALSE,46000,FALSE,FALSE,FALSE
2169,84.0442,10.07,9.88,10.36,77000,F22.png,TRUE,FALSE,FALSE,77000,FALSE,FALSE,FALSE
3136,84.0804,13.87,13.69,14.13,17000,F23.png,TRUE,FALSE,FALSE,17000,FALSE,FALSE,FALSE
1892,85.0278,9.5,8.96,9.61,1800,F24.png,FALSE,TRUE,FALSE,1800,FALSE,FALSE,FALSE
2178,85.047,10.1,9.93,10.25,3300,F25.png,TRUE,FALSE,FALSE,3300,FALSE,FALSE,FALSE
2373,85.047,10.59,10.51,10.69,1700,F26.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
1877,86.0595,9.45,9.41,9.51,1700,F27.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
2354,86.0957,10.5,10.4,10.62,1700,F28.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
1470,86.0966,7.63,6.97,8.34,76000,F29.png,TRUE,FALSE,FALSE,76000,FALSE,FALSE,FALSE
1475,87.0992,7.64,7.1,7.92,3600,F30.png,TRUE,FALSE,FALSE,3600,FALSE,FALSE,FALSE
2516,88.0386,11.02,10.97,11.07,1000,F31.png,TRUE,FALSE,FALSE,1000,FALSE,FALSE,FALSE
2272,88.0387,10.35,10.26,10.4,1500,F32.png,FALSE,TRUE,FALSE,1500,FALSE,FALSE,FALSE
2401,88.0387,10.71,10.63,10.84,3400,F33.png,TRUE,FALSE,FALSE,3400,FALSE,FALSE,FALSE
1925,90.0544,9.67,9.42,9.97,21000,F34.png,TRUE,FALSE,FALSE,21000,FALSE,FALSE,FALSE
2554,90.0544,11.11,11.05,11.2,1100,F35.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
1699,91.0536,8.99,8.86,9.22,1900,F36.png,FALSE,TRUE,FALSE,1900,FALSE,FALSE,FALSE
2079,93.0441,9.84,9.74,9.93,1900,F37.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
2080,95.0595,9.84,9.75,9.95,1900,F38.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
2791,98.9747,11.85,11.77,12,1600,F39.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
1725,98.9748,9.04,8.2,9.46,2400,F40.png,FALSE,TRUE,FALSE,2400,FALSE,FALSE,FALSE
1512,98.975,7.89,7.66,8.1,1000,F41.png,FALSE,TRUE,FALSE,1000,FALSE,FALSE,FALSE
2363,98.9831,10.54,10.39,10.68,1700,F42.png,FALSE,TRUE,FALSE,1700,FALSE,FALSE,FALSE
2493,98.9831,10.92,10.83,11.27,4900,F43.png,TRUE,FALSE,FALSE,4900,FALSE,FALSE,FALSE
2175,101.0702,10.08,9.92,10.28,5900,F44.png,TRUE,FALSE,FALSE,5900,FALSE,FALSE,FALSE
2370,102.0541,10.57,10.47,10.76,15000,F45.png,TRUE,FALSE,FALSE,15000,FALSE,FALSE,FALSE
2027,102.0543,9.77,9.64,9.95,15000,F46.png,TRUE,FALSE,FALSE,15000,FALSE,FALSE,FALSE
1415,103.0535,7.18,6.91,7.66,6700,F47.png,TRUE,FALSE,FALSE,6700,FALSE,FALSE,FALSE
1549,104.0522,8.1,7.93,8.33,3200,F48.png,TRUE,FALSE,FALSE,3200,FALSE,FALSE,FALSE
2012,104.106,9.75,9.69,9.81,1300,F49.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
1726,104.1062,9.04,8.94,9.13,1000,F50.png,FALSE,TRUE,FALSE,1000,FALSE,FALSE,FALSE
1607,104.1069,8.51,8.39,8.77,310000,F51.png,TRUE,FALSE,FALSE,310000,FALSE,FALSE,FALSE
3807,104.9916,14.4,14.05,15,61000,F52.png,TRUE,FALSE,FALSE,61000,FALSE,FALSE,FALSE
1608,105.1096,8.51,8.41,8.63,17000,F53.png,TRUE,FALSE,FALSE,17000,FALSE,FALSE,FALSE
3925,105.9945,14.43,14.2,14.67,1300,F54.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
2256,106.0492,10.32,10.22,10.45,6800,F55.png,TRUE,FALSE,FALSE,6800,FALSE,FALSE,FALSE
2136,108.0107,9.94,9.87,10.01,1500,F56.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
2081,110.0271,9.84,9.74,9.93,1600,F57.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
2244,110.0705,10.31,10.13,10.4,5200,F58.png,FALSE,TRUE,FALSE,5200,FALSE,FALSE,FALSE
2422,110.0705,10.75,10.61,11.03,2800,F59.png,FALSE,TRUE,FALSE,2800,FALSE,FALSE,FALSE
2082,110.0708,9.84,9.69,10.13,55000,F60.png,TRUE,FALSE,FALSE,55000,FALSE,FALSE,FALSE
2083,111.0734,9.84,9.73,9.99,3700,F61.png,TRUE,FALSE,FALSE,3700,FALSE,FALSE,FALSE
1380,112.0496,6.26,5.98,6.59,1500,F62.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
1636,113.1065,8.65,8.59,8.75,5700,F63.png,TRUE,FALSE,FALSE,5700,FALSE,FALSE,FALSE
167,113.1318,1.57,1.52,1.76,3100,F64.png,TRUE,FALSE,FALSE,3100,FALSE,FALSE,FALSE
1922,114.0653,9.66,9.44,9.82,4500,F65.png,TRUE,FALSE,FALSE,4500,FALSE,FALSE,FALSE
2568,114.0653,11.12,11,11.27,9700,F66.png,TRUE,FALSE,FALSE,9700,FALSE,FALSE,FALSE
1368,114.0658,4.69,4.43,5.9,24000,F67.png,TRUE,FALSE,FALSE,24000,FALSE,FALSE,FALSE
882,114.0905,2.08,2.05,2.67,2500,F68.png,FALSE,TRUE,FALSE,2500,FALSE,FALSE,FALSE
1363,115.0683,4.65,4.55,4.94,1500,F69.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
2402,116.0334,10.71,10.64,10.83,3500,F70.png,TRUE,FALSE,FALSE,3500,FALSE,FALSE,FALSE
3105,116.0697,13.55,13.39,13.8,4000,F71.png,TRUE,FALSE,FALSE,4000,FALSE,FALSE,FALSE
1578,116.0703,8.41,8.21,8.9,70000,F72.png,TRUE,FALSE,FALSE,70000,FALSE,FALSE,FALSE
279,117.0691,1.62,1.57,1.67,1400,F73.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
1579,117.0729,8.41,8.26,8.67,4200,F74.png,TRUE,FALSE,FALSE,4200,FALSE,FALSE,FALSE
1598,118.0856,8.45,8.29,8.85,21000,F75.png,TRUE,FALSE,FALSE,21000,FALSE,FALSE,FALSE
1391,118.0861,7.13,6.7,8.29,180000,F76.png,TRUE,FALSE,FALSE,180000,FALSE,FALSE,FALSE
1694,119.0483,8.98,8.85,9.25,5200,F77.png,TRUE,FALSE,FALSE,5200,FALSE,FALSE,FALSE
357,119.085,1.66,1.55,2.93,4600,F78.png,TRUE,FALSE,FALSE,4600,FALSE,FALSE,FALSE
1388,119.0885,7.08,6.7,8.27,11000,F79.png,TRUE,FALSE,FALSE,11000,FALSE,FALSE,FALSE
2500,120.0435,10.98,10.91,11.1,2900,F80.png,TRUE,FALSE,FALSE,2900,FALSE,FALSE,FALSE
2028,120.065,9.77,9.63,9.99,49000,F81.png,TRUE,FALSE,FALSE,49000,FALSE,FALSE,FALSE
1408,120.0807,7.17,6.76,8.13,200000,F82.png,TRUE,FALSE,FALSE,200000,FALSE,FALSE,FALSE
4160,120.965,14.5,14.1,14.94,14000,F83.png,TRUE,FALSE,FALSE,14000,FALSE,FALSE,FALSE
168,121.0274,1.57,1.5,1.65,1100,F84.png,FALSE,TRUE,FALSE,1100,FALSE,FALSE,FALSE
2029,121.0678,9.77,9.7,9.9,2600,F85.png,TRUE,FALSE,FALSE,2600,FALSE,FALSE,FALSE
1409,121.0833,7.17,6.87,7.83,18000,F86.png,TRUE,FALSE,FALSE,18000,FALSE,FALSE,FALSE
1748,122.0702,9.1,9.01,9.38,1300,F87.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
1617,122.0706,8.59,8.48,8.74,31000,F88.png,TRUE,FALSE,FALSE,31000,FALSE,FALSE,FALSE
4235,122.9631,14.53,14.4,14.69,1100,F89.png,FALSE,TRUE,FALSE,1100,FALSE,FALSE,FALSE
1692,123.0433,8.96,8.82,9.3,9600,F90.png,TRUE,FALSE,FALSE,9600,FALSE,FALSE,FALSE
2245,123.0543,10.31,10.21,10.42,5800,F91.png,TRUE,FALSE,FALSE,5800,FALSE,FALSE,FALSE
1137,123.0549,2.95,2.33,3.75,170000,F92.png,TRUE,FALSE,FALSE,170000,FALSE,FALSE,FALSE
1621,123.0735,8.6,8.52,8.67,2500,F93.png,TRUE,FALSE,FALSE,2500,FALSE,FALSE,FALSE
1138,124.0575,2.95,2.63,3.21,12000,F94.png,TRUE,FALSE,FALSE,12000,FALSE,FALSE,FALSE
1303,124.0861,3.96,3.92,4.03,3100,F95.png,FALSE,TRUE,FALSE,3100,FALSE,FALSE,FALSE
1682,124.0861,8.88,8.61,8.95,3300,F96.png,FALSE,TRUE,FALSE,3300,FALSE,FALSE,FALSE
2355,124.9988,10.5,10.36,10.78,20000,F97.png,TRUE,FALSE,FALSE,20000,FALSE,FALSE,FALSE
2132,126.0212,9.93,9.78,10.23,62000,F98.png,TRUE,FALSE,FALSE,62000,FALSE,FALSE,FALSE
2128,127.0231,9.92,9.86,10.03,2200,F99.png,TRUE,FALSE,FALSE,2200,FALSE,FALSE,FALSE
1799,127.038,9.21,9.01,9.62,1800,F100.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
2133,128.017,9.93,9.85,10.05,3300,F101.png,TRUE,FALSE,FALSE,3300,FALSE,FALSE,FALSE
3455,128.9524,14.24,14.03,15.07,33000,F102.png,TRUE,FALSE,FALSE,33000,FALSE,FALSE,FALSE
1709,129.0536,9.01,8.91,9.16,1900,F103.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
1981,129.0648,9.71,9.53,9.94,26000,F104.png,TRUE,FALSE,FALSE,26000,FALSE,FALSE,FALSE
3142,129.1009,13.9,13.73,14.04,2600,F105.png,TRUE,FALSE,FALSE,2600,FALSE,FALSE,FALSE
1555,129.1013,8.22,8.09,8.41,1500,F106.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
1760,129.1377,9.13,8.98,9.46,1700,F107.png,FALSE,TRUE,FALSE,1700,FALSE,FALSE,FALSE
1648,129.1378,8.71,8.56,8.98,4100,F108.png,TRUE,FALSE,FALSE,4100,FALSE,FALSE,FALSE
2177,129.6658,10.09,9.95,10.19,1600,F109.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
2883,130.049,11.99,11.87,12.14,3100,F110.png,TRUE,FALSE,FALSE,3100,FALSE,FALSE,FALSE
2943,130.049,12.33,12.24,12.43,1300,F111.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
2374,130.0492,10.59,10.42,11.12,130000,F112.png,TRUE,FALSE,FALSE,130000,FALSE,FALSE,FALSE
1677,130.0493,8.83,8.62,9.01,18000,F113.png,TRUE,FALSE,FALSE,18000,FALSE,FALSE,FALSE
2170,130.0497,10.07,9.87,10.42,580000,F114.png,TRUE,FALSE,FALSE,580000,FALSE,FALSE,FALSE
1974,130.0677,9.7,9.65,9.79,1400,F115.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
3143,130.0855,13.9,13.66,14.16,65000,F116.png,TRUE,FALSE,FALSE,65000,FALSE,FALSE,FALSE
1328,130.1582,4.05,3.87,4.7,6300,F117.png,TRUE,FALSE,FALSE,6300,FALSE,FALSE,FALSE
2379,131.0329,10.6,10.55,10.67,1100,F118.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
1396,131.0482,7.15,6.92,7.57,4300,F119.png,TRUE,FALSE,FALSE,4300,FALSE,FALSE,FALSE
1675,131.052,8.82,8.67,8.88,1200,F120.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
2375,131.052,10.59,10.47,10.76,7800,F121.png,TRUE,FALSE,FALSE,7800,FALSE,FALSE,FALSE
2171,131.0523,10.07,9.9,10.35,34000,F122.png,TRUE,FALSE,FALSE,34000,FALSE,FALSE,FALSE
3144,131.0882,13.9,13.73,14.07,4500,F123.png,TRUE,FALSE,FALSE,4500,FALSE,FALSE,FALSE
1918,131.6865,9.61,9.46,9.76,2000,F124.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
2172,132.0534,10.07,9.93,10.26,4500,F125.png,TRUE,FALSE,FALSE,4500,FALSE,FALSE,FALSE
2569,132.0758,11.12,11,11.27,11000,F126.png,TRUE,FALSE,FALSE,11000,FALSE,FALSE,FALSE
1920,132.0767,9.64,9.42,10.01,810000,F127.png,TRUE,FALSE,FALSE,810000,FALSE,FALSE,FALSE
1529,132.0812,8.01,7.96,8.09,1100,F128.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
1471,132.1016,7.63,6.95,8.37,99000,F129.png,TRUE,FALSE,FALSE,99000,FALSE,FALSE,FALSE
2956,133.0268,12.41,12.36,12.48,1100,F130.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
1545,133.0311,8.09,7.89,8.46,16000,F131.png,TRUE,FALSE,FALSE,16000,FALSE,FALSE,FALSE
2230,133.0598,10.28,10.16,10.38,3600,F132.png,TRUE,FALSE,FALSE,3600,FALSE,FALSE,FALSE
819,133.0638,2.06,1.98,2.1,2000,F133.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
1921,133.0787,9.64,9.42,9.91,44000,F134.png,TRUE,FALSE,FALSE,44000,FALSE,FALSE,FALSE
3099,133.0963,13.53,13.38,13.84,4500,F135.png,TRUE,FALSE,FALSE,4500,FALSE,FALSE,FALSE
1476,133.1044,7.64,7.03,7.99,7100,F136.png,TRUE,FALSE,FALSE,7100,FALSE,FALSE,FALSE
1385,134.0261,6.79,6.59,6.96,1100,F137.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
2664,134.0264,11.33,11.21,11.52,10000,F138.png,TRUE,FALSE,FALSE,10000,FALSE,FALSE,FALSE
1541,134.0339,8.07,7.99,8.22,1000,F139.png,TRUE,FALSE,FALSE,1000,FALSE,FALSE,FALSE
2520,134.044,11.03,10.91,11.18,7600,F140.png,TRUE,FALSE,FALSE,7600,FALSE,FALSE,FALSE
2403,134.0441,10.71,10.6,10.91,16000,F141.png,TRUE,FALSE,FALSE,16000,FALSE,FALSE,FALSE
1235,134.0592,3.21,3.08,3.72,10000,F142.png,TRUE,FALSE,FALSE,10000,FALSE,FALSE,FALSE
1923,134.0802,9.66,9.43,9.81,3900,F143.png,TRUE,FALSE,FALSE,3900,FALSE,FALSE,FALSE
883,135.0796,2.08,2.04,2.35,3400,F144.png,TRUE,FALSE,FALSE,3400,FALSE,FALSE,FALSE
1366,136.0469,4.67,4.51,5.18,2400,F145.png,TRUE,FALSE,FALSE,2400,FALSE,FALSE,FALSE
1897,136.0471,9.53,9.41,9.63,22000,F146.png,TRUE,FALSE,FALSE,22000,FALSE,FALSE,FALSE
2792,136.0606,11.85,11.78,11.98,1500,F147.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
1700,136.075,8.99,8.79,9.38,36000,F148.png,TRUE,FALSE,FALSE,36000,FALSE,FALSE,FALSE
4443,136.9389,14.59,14.07,15.01,31000,F149.png,TRUE,FALSE,FALSE,31000,FALSE,FALSE,FALSE
1895,137.0503,9.52,9.46,9.55,1100,F150.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
1693,137.078,8.96,8.87,9.21,3300,F151.png,TRUE,FALSE,FALSE,3300,FALSE,FALSE,FALSE
1584,138.0514,8.43,8.27,8.6,2800,F152.png,TRUE,FALSE,FALSE,2800,FALSE,FALSE,FALSE
1465,138.0645,7.57,7.47,7.62,1300,F153.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
4628,138.937,14.65,14.16,14.91,4500,F154.png,TRUE,FALSE,FALSE,4500,FALSE,FALSE,FALSE
1228,139.0968,3.15,3.07,3.29,1900,F155.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
1557,139.0969,8.23,8.16,8.36,1400,F156.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
1169,139.1217,2.97,2.95,3.03,1300,F157.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
1731,140.0009,9.05,8.96,9.14,1000,F158.png,FALSE,TRUE,FALSE,1000,FALSE,FALSE,FALSE
1387,140.0672,7.01,6.84,7.46,2400,F159.png,TRUE,FALSE,FALSE,2400,FALSE,FALSE,FALSE
2913,140.9938,12.16,12.08,12.26,1500,F160.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
1749,143.0304,9.1,9.05,9.15,1100,F161.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
1618,144.047,8.59,8.49,8.71,16000,F162.png,TRUE,FALSE,FALSE,16000,FALSE,FALSE,FALSE
1763,144.0643,9.14,8.96,9.28,1100,F163.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
2400,144.0646,10.7,10.63,10.78,2200,F164.png,TRUE,FALSE,FALSE,2200,FALSE,FALSE,FALSE
1530,144.0797,8.01,7.88,8.18,1700,F165.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
1383,144.101,6.35,5.93,6.92,3200,F166.png,TRUE,FALSE,FALSE,3200,FALSE,FALSE,FALSE
1715,144.101,9.02,8.88,9.17,3300,F167.png,TRUE,FALSE,FALSE,3300,FALSE,FALSE,FALSE
4673,144.9263,14.66,14.03,15.08,19000,F168.png,TRUE,FALSE,FALSE,19000,FALSE,FALSE,FALSE
3559,144.9834,14.31,14.1,14.84,4800,F169.png,TRUE,FALSE,FALSE,4800,FALSE,FALSE,FALSE
1281,145.0309,3.65,3.5,3.74,1900,F170.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
1440,145.0485,7.38,7.18,7.65,1800,F171.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
1881,145.0485,9.46,8.93,9.67,4600,F172.png,TRUE,FALSE,FALSE,4600,FALSE,FALSE,FALSE
1622,145.049,8.6,8.49,8.76,2000,F173.png,FALSE,TRUE,FALSE,2000,FALSE,FALSE,FALSE
2960,146.026,12.43,12.35,12.5,1000,F174.png,TRUE,FALSE,FALSE,1000,FALSE,FALSE,FALSE
1371,146.0261,5.53,5.19,6.8,7600,F175.png,TRUE,FALSE,FALSE,7600,FALSE,FALSE,FALSE
2665,146.0263,11.33,11.06,11.56,17000,F176.png,TRUE,FALSE,FALSE,17000,FALSE,FALSE,FALSE
1159,146.0591,2.96,2.94,3.03,1600,F177.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
1531,146.0593,8.01,7.84,8.26,4500,F178.png,TRUE,FALSE,FALSE,4500,FALSE,FALSE,FALSE
2074,146.0912,9.81,9.7,9.97,4900,F179.png,TRUE,FALSE,FALSE,4900,FALSE,FALSE,FALSE
1710,146.1172,9.01,8.84,9.32,63000,F180.png,TRUE,FALSE,FALSE,63000,FALSE,FALSE,FALSE
1773,146.164,9.16,9.04,9.55,3400,F181.png,FALSE,TRUE,FALSE,3400,FALSE,FALSE,FALSE
5329,146.1642,14.91,14.88,15.13,1100,F182.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
1645,146.1643,8.7,8.25,9.02,6600,F183.png,TRUE,FALSE,FALSE,6600,FALSE,FALSE,FALSE
2164,146.6411,10.04,9.98,10.17,1200,F184.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
4870,146.9245,14.71,14.41,14.94,1600,F185.png,FALSE,TRUE,FALSE,1600,FALSE,FALSE,FALSE
2669,147.0288,11.34,11.23,11.43,1200,F186.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
1695,147.0433,8.98,8.83,9.28,7200,F187.png,TRUE,FALSE,FALSE,7200,FALSE,FALSE,FALSE
1706,147.0637,9,8.91,9.16,1700,F188.png,FALSE,TRUE,FALSE,1700,FALSE,FALSE,FALSE
2423,147.075,10.75,10.69,10.83,1800,F189.png,FALSE,TRUE,FALSE,1800,FALSE,FALSE,FALSE
2166,147.0762,10.06,9.88,10.4,410000,F190.png,TRUE,FALSE,FALSE,410000,FALSE,FALSE,FALSE
3139,147.112,13.88,13.65,14.18,79000,F191.png,TRUE,FALSE,FALSE,79000,FALSE,FALSE,FALSE
1707,147.1197,9,8.89,9.16,4300,F192.png,TRUE,FALSE,FALSE,4300,FALSE,FALSE,FALSE
1365,148.0417,4.66,4.39,5.62,5600,F193.png,TRUE,FALSE,FALSE,5600,FALSE,FALSE,FALSE
1550,148.0417,8.13,7.99,8.24,1400,F194.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
2947,148.0598,12.34,12.18,12.51,20000,F195.png,TRUE,FALSE,FALSE,20000,FALSE,FALSE,FALSE
2376,148.0599,10.59,10.44,10.98,250000,F196.png,TRUE,FALSE,FALSE,250000,FALSE,FALSE,FALSE
2167,148.0786,10.06,9.91,10.33,26000,F197.png,TRUE,FALSE,FALSE,26000,FALSE,FALSE,FALSE
1518,148.0958,7.94,7.81,8.09,1100,F198.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
3140,148.1146,13.88,13.71,14.07,5700,F199.png,TRUE,FALSE,FALSE,5700,FALSE,FALSE,FALSE
169,149.0228,1.57,1.01,2.1,98000,F200.png,TRUE,FALSE,FALSE,98000,FALSE,FALSE,FALSE
1416,149.0578,7.18,6.94,7.52,5800,F201.png,TRUE,FALSE,FALSE,5800,FALSE,FALSE,FALSE
2372,149.0627,10.58,10.46,10.76,15000,F202.png,TRUE,FALSE,FALSE,15000,FALSE,FALSE,FALSE
779,149.0799,2.05,2,2.08,1700,F203.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
2165,149.08,10.04,9.94,10.21,2800,F204.png,TRUE,FALSE,FALSE,2800,FALSE,FALSE,FALSE
170,150.0257,1.57,1.01,2.04,8700,F205.png,TRUE,FALSE,FALSE,8700,FALSE,FALSE,FALSE
1546,150.0576,8.09,7.88,8.48,27000,F206.png,TRUE,FALSE,FALSE,27000,FALSE,FALSE,FALSE
2377,150.064,10.59,10.52,10.7,2100,F207.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
2185,151.0467,10.15,9.98,10.27,2500,F208.png,TRUE,FALSE,FALSE,2500,FALSE,FALSE,FALSE
1547,151.0602,8.09,7.97,8.26,1800,F209.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
1611,151.0856,8.55,8.5,8.62,1100,F210.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
2184,152.0309,10.14,10.02,10.26,1700,F211.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
1304,152.0693,3.97,3.85,4.51,2000,F212.png,FALSE,TRUE,FALSE,2000,FALSE,FALSE,FALSE
1241,152.0699,3.23,3,3.75,42000,F213.png,TRUE,FALSE,FALSE,42000,FALSE,FALSE,FALSE
1243,153.0729,3.24,3.11,3.66,3700,F214.png,TRUE,FALSE,FALSE,3700,FALSE,FALSE,FALSE
1898,154.0577,9.53,9.41,9.67,36000,F215.png,TRUE,FALSE,FALSE,36000,FALSE,FALSE,FALSE
1899,155.0607,9.53,9.46,9.56,1900,F216.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
3211,156.0408,14.13,14.11,14.29,1600,F217.png,FALSE,TRUE,FALSE,1600,FALSE,FALSE,FALSE
2360,156.041,10.53,10.45,10.65,2000,F218.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
5255,156.041,14.84,14.63,14.92,2800,F219.png,TRUE,FALSE,FALSE,2800,FALSE,FALSE,FALSE
2670,156.0757,11.34,11.16,11.85,2700,F220.png,TRUE,FALSE,FALSE,2700,FALSE,FALSE,FALSE
2858,156.0757,11.97,11.87,12.29,1600,F221.png,FALSE,TRUE,FALSE,1600,FALSE,FALSE,FALSE
2424,156.0758,10.75,10.51,11.16,12000,F222.png,FALSE,TRUE,FALSE,12000,FALSE,FALSE,FALSE
2084,156.0765,9.84,9.67,10.11,260000,F223.png,TRUE,FALSE,FALSE,260000,FALSE,FALSE,FALSE
2085,157.0788,9.84,9.7,10.09,20000,F224.png,TRUE,FALSE,FALSE,20000,FALSE,FALSE,FALSE
2238,157.0789,10.3,10.09,10.38,2100,F225.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
2425,157.079,10.75,10.67,10.89,1000,F226.png,FALSE,TRUE,FALSE,1000,FALSE,FALSE,FALSE
1511,157.0961,7.88,7.75,8.16,1400,F227.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
1623,157.0961,8.6,8.48,8.7,1700,F228.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
2521,158.0439,11.03,10.93,11.15,5900,F229.png,TRUE,FALSE,FALSE,5900,FALSE,FALSE,FALSE
2086,158.0804,9.84,9.75,9.93,1800,F230.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
1370,158.1166,5.46,5.19,5.78,1300,F231.png,FALSE,TRUE,FALSE,1300,FALSE,FALSE,FALSE
1489,158.1531,7.69,7.46,7.98,3200,F232.png,FALSE,TRUE,FALSE,3200,FALSE,FALSE,FALSE
1566,158.1536,8.26,8.07,8.48,47000,F233.png,TRUE,FALSE,FALSE,47000,FALSE,FALSE,FALSE
3049,158.9599,12.91,12.46,13.85,16000,F234.png,FALSE,TRUE,FALSE,16000,FALSE,FALSE,FALSE
1205,159.0467,3.09,3.01,3.26,2100,F235.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
1372,159.0643,5.81,5.36,6.93,4700,F236.png,FALSE,TRUE,FALSE,4700,FALSE,FALSE,FALSE
2278,159.075,10.36,10.3,10.45,12000,F237.png,TRUE,FALSE,FALSE,12000,FALSE,FALSE,FALSE
1532,159.0906,8.01,7.85,8.31,6800,F238.png,TRUE,FALSE,FALSE,6800,FALSE,FALSE,FALSE
1567,159.1564,8.26,8.16,8.4,4000,F239.png,TRUE,FALSE,FALSE,4000,FALSE,FALSE,FALSE
977,160.0747,2.33,2.06,3.07,8800,F240.png,TRUE,FALSE,FALSE,8800,FALSE,FALSE,FALSE
1521,160.0943,7.99,7.93,8.16,1100,F241.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
1701,160.1325,8.99,8.84,9.26,29000,F242.png,TRUE,FALSE,FALSE,29000,FALSE,FALSE,FALSE
5142,160.9001,14.78,14.04,15.08,11000,F243.png,TRUE,FALSE,FALSE,11000,FALSE,FALSE,FALSE
4502,160.9573,14.61,14.13,14.86,1400,F244.png,FALSE,TRUE,FALSE,1400,FALSE,FALSE,FALSE
981,161.078,2.36,2.08,2.52,1200,F245.png,FALSE,TRUE,FALSE,1200,FALSE,FALSE,FALSE
3080,161.1277,13.25,13.19,13.4,1000,F246.png,TRUE,FALSE,FALSE,1000,FALSE,FALSE,FALSE
1702,161.1353,8.99,8.9,9.14,2800,F247.png,TRUE,FALSE,FALSE,2800,FALSE,FALSE,FALSE
