ilp_nodes1,ilp_nodes2,edge_id,node1,node2,mass_dif,category,linktype,direction,rdbe,formula1,formula2,ilp_edge_id,score_category,score_rt_artifact,score_inten_isotope,score_MS2_abiotic_mz_appearance,cplex_score,ilp_solution
1962,7157,5117,295,872,-0.18339838555517554,Natural_abundance,[13]C1C-1,1,0,C19H38O2,[13]C1C18H38O2,7025,1,0,-7.70855750702304e-4,NA,0.9992291442492977,1
828,4638,5118,143,648,0.4819484325214225,Natural_abundance,[13]C1C-1,1,0,C10H20O8S1,[13]C1C9H20O8S1,7028,1,0,-0.8909053423511272,NA,0.10909465764887283,1
957,3811,5119,154,564,0.48175530882471085,Natural_abundance,[13]C1C-1,1,0,C20H28O2,[13]C1C19H28O2,7038,1,0,-0.006731734119255461,NA,0.9932682658807446,1
280,1332,5121,59,206,-0.1821934232066269,Natural_abundance,[13]C1C-1,1,0,C18H36O3,[13]C1C17H36O3,7040,1,0,-5.4713767878263026e-5,NA,0.9999452862321218,1
285,1335,5122,60,207,-0.1821934232066269,Natural_abundance,[13]C1C-1,1,0,C18H36O3,[13]C1C17H36O3,7043,1,0,-0.03841540376092179,NA,0.9615845962390782,1
6050,26012,5123,782,2448,0.1492722432524066,Natural_abundance,[13]C1C-1,1,0,C14H27N3O4,[13]C1C13H27N3O4,7046,1,0,-6.661005352133513e-4,NA,0.9993338994647867,1
1332,10615,5124,206,1239,0.8108904885265203,Natural_abundance,[13]C1C-1,1,0,[13]C1C17H36O3,[13]C2C16H36O3,7048,1,0,-0.16437670123820025,NA,0.8356232987617997,1
3942,17715,5125,567,1771,0.1487973481969109,Natural_abundance,[13]C1C-1,1,0,C15H27O4P1,[13]C1C14H27O4P1,7049,1,0,-5.08435542817659e-4,NA,0.9994915644571823,1
3658,10928,5126,536,1247,0.808337436377545,Natural_abundance,[13]C1C-1,1,0,C20H30O2,[13]C1C19H30O2,7050,1,0,-9.448505175222669e-5,NA,0.9999055149482478,1
8295,40796,5128,1020,3947,0.1483494151513438,Natural_abundance,[13]C1C-1,1,0,C8H17N1O11,[13]C1C7H17N1O11,7054,1,0,-7.027725500559823e-4,NA,0.999297227449944,1
5022,31800,5130,685,2887,0.14833565885013125,Natural_abundance,[13]C1C-1,1,0,C9H22N1O8P1,[13]C1C8H22N1O8P1,7064,1,0,-0.018209076404037315,NA,0.9817909235959627,1
5784,30753,5133,748,2825,-0.17990966102361175,Natural_abundance,[13]C1C-1,1,0,C11H16N2O8,[13]C1C10H16N2O8,7072,1,0,-0.041400731114427325,NA,0.9585992688855727,1
2783,8468,5134,400,1044,1.130606132712753,Natural_abundance,[13]C1C-1,1,0,C20H32O2,[13]C1C19H32O2,7076,1,0,-0.03405972910948521,NA,0.9659402708905148,1
18422,46698,5135,1847,4823,0.4741481547300606,Natural_abundance,[13]C1C-1,1,0,C9H12N3O7P1,[13]C1C8H12N3O7P1,7079,1,0,-0.08981534173242017,NA,0.9101846582675799,1
2794,18034,5136,403,1807,-0.17933508423351274,Natural_abundance,[13]C1C-1,1,0,C10H15N3O6S1,[13]C1C9H15N3O6S1,7081,1,0,-0.01571502495622561,NA,0.9842849750437744,1
47079,45079,5137,4884,4566,-0.5060523852449116,Natural_abundance,[13]C1C-1,1,0,[37]Cl1C10H14N5O4,[13]C1[37]Cl1C9H14N5O4,7089,1,0,-0.04122357927954303,NA,0.958776420720457,1
32687,50549,5139,2966,5478,-0.17932471377023193,Natural_abundance,[13]C1C-1,1,0,C10H15N3O8,[13]C1C9H15N3O8,7098,1,0,-0.08723551436855007,NA,0.91276448563145,1
16096,43261,5142,1668,4284,-1.4811970123953633,Natural_abundance,[13]C1C-1,1,0,C11H18N2O8,[13]C1C10H18N2O8,7114,1,0,-0.1245889425836655,NA,0.8754110574163345,1
1391,9956,5144,219,1169,-0.17817257657220323,Natural_abundance,[13]C1C-1,1,0,C9H13N3O9,[13]C1C8H13N3O9,7117,1,0,-0.029140265156984715,NA,0.9708597348430152,1
1406,44464,5145,220,4475,0.14643040386142134,Natural_abundance,[13]C1C-1,1,0,C9H13N3O9,[13]C1C8H13N3O9,7126,1,0,-0.00174419669010808,NA,0.9982558033098919,1
247,2078,5147,52,306,0.14642156367658224,Natural_abundance,[13]C1C-1,1,0,C10H17N3O6S1,[13]C1C9H17N3O6S1,7134,1,0,-0.039585070311784674,NA,0.9604149296882153,1
8771,39182,5149,1089,3710,-0.17755697128629339,Natural_abundance,[13]C1C-1,1,0,C10H20N4O7,[13]C1C9H20N4O7,7141,1,0,-0.2710283241873075,NA,0.7289716758126925,1
