mz,rt,rtmin,rtmax,p_glc
252.0155,445.79999999999995,441,454.20000000000005,220000
307.1115,445.79999999999995,441,453,120000
323.089,445.79999999999995,425.4,456,300000
424.1605,445.79999999999995,436.2,453,140000
175.127,447.6,441,453,100000
249.1526,447.6,442.8,471.6,250000
252.0519,447.6,442.8,454.20000000000005,140000
277.1009,447.6,434.40000000000003,457.8,360000
293.0785,447.6,417,459.6,410000
135.0027,449.40000000000003,424.20000000000005,478.2,750000
157.0971,449.40000000000003,441,478.2,760000
160.108,449.40000000000003,442.8,477,240000
182.0318,449.40000000000003,413.4,456,480000
215.1502,449.40000000000003,444,456,80000
223.1077,449.40000000000003,436.2,475.2,840000
231.2179,449.40000000000003,445.79999999999995,465,180000
236.0379,449.40000000000003,439.20000000000005,456,150000
248.1492,449.40000000000003,436.2,481.79999999999995,2200000
282.0261,449.40000000000003,441,454.20000000000005,160000
86.0977,451.2,447.6,457.8,340000
114.0549,451.2,445.79999999999995,465,570000
195.0114,451.2,441,457.8,320000
210.989,451.2,442.8,454.20000000000005,150000
222.0549,451.2,441,461.40000000000003,220000
396.1207,451.2,445.79999999999995,468,300000
408.1231,451.2,444,465,220000
446.1773,451.2,447.6,463.2,240000
489.2558,451.2,445.79999999999995,457.8,460000
1048.5739,451.2,442.8,463.2,260000
1049.0752,451.2,444,477,640000
1049.8269,451.2,445.79999999999995,466.2,210000
140.0018,453,418.8,456,2900000
220.0693,453,444,468,130000
224.1254,453,442.8,461.40000000000003,180000
284.0706,453,445.79999999999995,478.2,550000
287.0877,453,445.79999999999995,478.2,1000000
289.0853,453,447.6,466.2,190000
303.0652,453,445.79999999999995,475.2,610000
304.0685,453,447.6,459.6,110000
309.0697,453,447.6,477,290000
319.0376,453,447.6,466.2,110000
358.1612,453,444,463.2,640000
374.1387,453,444,473.4,1100000
375.1421,453,447.6,459.6,230000
380.1431,453,444,459.6,290000
418.1823,453,445.79999999999995,457.8,200000
421.1695,453,447.6,459.6,170000
562.251,453,447.6,461.40000000000003,420000
1006.3517,453,445.79999999999995,466.2,220000
190.0773,454.20000000000005,447.6,468,180000
270.0612,454.20000000000005,449.40000000000003,461.40000000000003,75000
380.0762,454.20000000000005,449.40000000000003,463.2,240000
431.1563,454.20000000000005,449.40000000000003,469.8,600000
441.2706,454.20000000000005,444,457.8,84000
448.1372,454.20000000000005,449.40000000000003,466.2,320000
146.06,456,441,478.2,850000
159.0916,456,445.79999999999995,475.2,580000
170.06,456,447.6,461.40000000000003,240000
178.0862,456,449.40000000000003,471.6,220000
197.9808,456,447.6,461.40000000000003,120000
199.1566,456,445.79999999999995,457.8,82000
205.0917,456,449.40000000000003,461.40000000000003,140000
207.1014,456,447.6,468,260000
207.1038,456,449.40000000000003,475.2,290000
244.104,456,445.79999999999995,468,72000
250.0798,456,447.6,463.2,110000
271.1516,456,447.6,457.8,54000
341.0818,456,454.20000000000005,469.8,110000
360.1265,456,449.40000000000003,475.2,340000
434.217,456,451.2,468,150000
447.134,456,445.79999999999995,475.2,1100000
453.1383,456,447.6,471.6,580000
469.1159,456,447.6,473.4,610000
470.1193,456,451.2,468,180000
485.0883,456,449.40000000000003,466.2,210000
635.2459,456,451.2,463.2,350000
636.2489,456,449.40000000000003,461.40000000000003,200000
679.21,456,451.2,465,320000
1007.3548,456,447.6,459.6,98000
1048.8246,456,444,475.2,530000
1049.3256,456,442.8,480,620000
1049.5764,456,445.79999999999995,475.2,570000
130.0651,457.8,447.6,477,190000
141.0658,457.8,441,480,870000
144.0808,457.8,445.79999999999995,475.2,470000
166.0723,457.8,444,481.79999999999995,450000
170.1175,457.8,444,483.6,1200000
188.0706,457.8,442.8,510.59999999999997,24000000
189.0739,457.8,444,480,3100000
205.0971,457.8,442.8,510.59999999999997,45000000
206.1005,457.8,442.8,485.4,5500000
227.0791,457.8,447.6,483.6,1300000
242.0999,457.8,447.6,485.4,6400000
243.053,457.8,449.40000000000003,477,520000
243.1032,457.8,449.40000000000003,477,620000
249.061,457.8,445.79999999999995,485.4,1800000
250.0644,457.8,447.6,475.2,230000
257.0744,457.8,445.79999999999995,480,1600000
267.0588,457.8,453,477,260000
273.0483,457.8,447.6,473.4,300000
303.1223,457.8,449.40000000000003,478.2,630000
325.1043,457.8,451.2,471.6,290000
372.1501,457.8,441,469.8,180000
377.1209,457.8,453,471.6,140000
392.0952,457.8,449.40000000000003,475.2,1500000
393.0985,457.8,451.2,473.4,260000
400.0968,457.8,454.20000000000005,471.6,140000
414.0772,457.8,451.2,477,630000
453.1877,457.8,456,468,120000
507.2121,457.8,453,469.8,300000
551.1759,457.8,453,469.8,110000
580.2073,457.8,451.2,469.8,420000
581.21,457.8,454.20000000000005,468,160000
602.1892,457.8,453,468,180000
657.2283,457.8,451.2,463.2,270000
673.2054,457.8,451.2,465,170000
695.1875,457.8,453,465,230000
105.0739,459.6,456,473.4,240000
118.0651,459.6,442.8,475.2,410000
132.0809,459.6,449.40000000000003,478.2,420000
150.0606,459.6,453,475.2,1100000
153.0574,459.6,454.20000000000005,477,320000
171.1209,459.6,447.6,463.2,120000
181.09,459.6,456,475.2,140000
188.0543,459.6,444,481.79999999999995,1100000
199.0907,459.6,453,475.2,260000
205.093,459.6,449.40000000000003,471.6,380000
206.0942,459.6,447.6,469.8,320000
227.1026,459.6,453,473.4,110000
228.0825,459.6,453,465,140000
245.0825,459.6,454.20000000000005,478.2,180000
253.2386,459.6,451.2,461.40000000000003,81000
258.0738,459.6,439.20000000000005,475.2,270000
266.0747,459.6,451.2,471.6,220000
282.1424,459.6,454.20000000000005,469.8,130000
325.0372,459.6,454.20000000000005,465,90000
370.1543,459.6,429,481.79999999999995,4000000
371.1577,459.6,436.2,477,550000
376.1176,459.6,451.2,477,1300000
391.1386,459.6,457.8,471.6,100000
408.0675,459.6,451.2,466.2,410000
416.185,459.6,456,468,120000
454.1413,459.6,449.40000000000003,461.40000000000003,160000
527.1654,459.6,454.20000000000005,468,95000
596.1851,459.6,453,466.2,170000
87.0264,461.40000000000003,453,480,550000
104.0529,461.40000000000003,449.40000000000003,488.40000000000003,6200000
104.0706,461.40000000000003,456,473.4,4500000
105.0562,461.40000000000003,454.20000000000005,478.2,260000
133.0297,461.40000000000003,457.8,473.4,190000
133.0317,461.40000000000003,449.40000000000003,510.59999999999997,19000000
134.0312,461.40000000000003,454.20000000000005,473.4,180000
134.0351,461.40000000000003,453,480,980000
135.0276,461.40000000000003,453,477,810000
150.0557,461.40000000000003,453,478.2,1500000
150.0583,461.40000000000003,449.40000000000003,534.6,140000000
151.0554,461.40000000000003,453,480,520000
151.0577,461.40000000000003,453,483.6,1000000
151.0616,461.40000000000003,449.40000000000003,509.40000000000003,7700000
151.0643,461.40000000000003,456,473.4,280000
152.0541,461.40000000000003,449.40000000000003,488.40000000000003,6400000
152.065,461.40000000000003,454.20000000000005,477,140000
189.1234,461.40000000000003,453,478.2,130000
227.139,461.40000000000003,439.20000000000005,480,200000
233.0522,461.40000000000003,454.20000000000005,473.4,89000
234.0465,461.40000000000003,453,478.2,140000
242.158,461.40000000000003,441,478.2,110000
244.0791,461.40000000000003,449.40000000000003,488.40000000000003,2400000
246.0948,461.40000000000003,451.2,478.2,150000
250.051,461.40000000000003,454.20000000000005,497.4,2400000
260.0531,461.40000000000003,451.2,478.2,180000
260.1605,461.40000000000003,447.6,471.6,150000
270.0585,461.40000000000003,437.4,477,270000
301.1506,461.40000000000003,439.20000000000005,477,470000
319.0999,461.40000000000003,451.2,473.4,310000
337.1067,461.40000000000003,456,469.8,110000
353.0287,461.40000000000003,456,475.2,420000
378.0829,461.40000000000003,457.8,469.8,110000
378.1151,461.40000000000003,453,468,180000
398.0995,461.40000000000003,453,475.2,1100000
430.0495,461.40000000000003,451.2,469.8,360000
445.1649,461.40000000000003,454.20000000000005,473.4,400000
452.1734,461.40000000000003,454.20000000000005,469.8,240000
460.1489,461.40000000000003,451.2,466.2,100000
470.1298,461.40000000000003,456,471.6,380000
475.1328,461.40000000000003,449.40000000000003,466.2,240000
525.1687,461.40000000000003,454.20000000000005,471.6,500000
624.1714,461.40000000000003,454.20000000000005,468,260000
640.1487,461.40000000000003,453,466.2,210000
152.0625,463.2,454.20000000000005,480,520000
171.0764,463.2,453,481.79999999999995,400000
194.0222,463.2,453,480,470000
220.1081,463.2,454.20000000000005,475.2,140000
229.0318,463.2,451.2,480,310000
233.0497,463.2,451.2,475.2,120000
245.0041,463.2,453,477,190000
254.0308,463.2,451.2,478.2,490000
263.9988,463.2,461.40000000000003,475.2,65000
321.0788,463.2,453,477,2000000
322.0792,463.2,459.6,475.2,200000
337.0564,463.2,454.20000000000005,478.2,1800000
338.0598,463.2,456,473.4,240000
339.0521,463.2,459.6,473.4,200000
353.0842,463.2,454.20000000000005,469.8,180000
359.0384,463.2,454.20000000000005,475.2,620000
375.0106,463.2,456,473.4,300000
382.1085,463.2,451.2,466.2,81000
399.1022,463.2,456,469.8,130000
415.0805,463.2,454.20000000000005,469.8,130000
420.0941,463.2,454.20000000000005,471.6,190000
436.2288,463.2,459.6,473.4,150000
458.2109,463.2,457.8,469.8,280000
547.1505,463.2,456,469.8,150000
569.1323,463.2,454.20000000000005,473.4,280000
585.1097,463.2,456,469.8,220000
789.1871,463.2,454.20000000000005,466.2,120000
145.0495,465,451.2,475.2,250000
213.0543,465,454.20000000000005,478.2,110000
231.1339,465,456,466.2,64000
232.0489,465,449.40000000000003,491.99999999999994,1100000
248.0264,465,451.2,480,430000
252.0468,465,457.8,478.2,110000
256.2213,465,457.8,473.4,230000
259.176,465,459.6,473.4,51000
285.9808,465,457.8,475.2,100000
310.0743,465,457.8,469.8,89000
310.1286,465,444,477,110000
343.0607,465,454.20000000000005,477,990000
383.1155,465,456,471.6,170000
514.0935,465,457.8,473.4,310000
696.1897,465,454.20000000000005,468,120000
127.039,466.2,453,473.4,240000
150.063,466.2,463.2,475.2,140000
180.0866,466.2,454.20000000000005,475.2,1400000
213.1233,466.2,456,487.19999999999993,420000
255.218,466.2,451.2,481.79999999999995,1500000
270.0083,466.2,451.2,477,200000
305.1245,466.2,453,477,320000
324.0963,466.2,457.8,477,360000
340.0737,466.2,459.6,475.2,290000
362.1229,466.2,459.6,473.4,69000
404.2041,466.2,463.2,481.79999999999995,200000
496.1377,466.2,457.8,471.6,120000
727.3873,466.2,454.20000000000005,469.8,85000
163.0536,468,437.4,497.4,3400000
164.0569,468,461.40000000000003,478.2,180000
173.0379,468,459.6,478.2,85000
178.1339,468,463.2,477,150000
194.1288,468,447.6,471.6,99000
200.1645,468,424.20000000000005,529.8,550000
204.1342,468,451.2,510.59999999999997,5600000
205.1376,468,457.8,483.6,510000
232.1444,468,463.2,480,130000
240.1091,468,463.2,487.19999999999993,580000
245.1608,468,465,477,58000
251.0544,468,454.20000000000005,471.6,180000
254.0496,468,454.20000000000005,477,130000
274.1649,468,439.20000000000005,481.79999999999995,110000
441.2708,468,466.2,477,100000
119.0833,469.8,463.2,473.4,61000
129.1022,469.8,461.40000000000003,497.4,1200000
139.0978,469.8,456,485.4,1800000
149.1002,469.8,466.2,478.2,97000
157.1335,469.8,442.8,485.4,210000
158.1175,469.8,427.2,485.4,890000
200.1757,469.8,465,478.2,310000
211.039,469.8,463.2,480,100000
245.1496,469.8,429,485.4,560000
251.0438,469.8,463.2,475.2,150000
263.0943,469.8,463.2,478.2,230000
354.051,469.8,466.2,477,100000
422.2385,469.8,456,485.4,6700000
423.2418,469.8,457.8,481.79999999999995,1400000
424.2438,469.8,465,477,160000
118.1226,471.6,463.2,487.19999999999993,1500000
148.0968,471.6,442.8,500.4,1400000
182.1651,471.6,466.2,478.2,94000
185.0355,471.6,463.2,483.6,230000
185.1648,471.6,461.40000000000003,478.2,340000
221.1067,471.6,461.40000000000003,477,170000
235.0663,471.6,461.40000000000003,477,170000
262.0911,471.6,459.6,488.40000000000003,2300000
278.065,471.6,465,481.79999999999995,230000
352.0537,471.6,466.2,478.2,720000
368.0313,471.6,466.2,478.2,450000
401.0882,471.6,466.2,478.2,190000
407.0926,471.6,466.2,478.2,230000
130.1056,473.4,465,477,77000
140.1011,473.4,465,477,140000
158.1539,473.4,463.2,499.20000000000005,53000000
159.1209,473.4,463.2,478.2,95000
159.1573,473.4,465,483.6,5000000
203.0151,473.4,466.2,481.79999999999995,260000
214.0644,473.4,465,478.2,150000
248.1757,473.4,466.2,478.2,130000
282.0683,473.4,466.2,481.79999999999995,250000
283.1223,473.4,463.2,477,84000
979.3261,473.4,466.2,481.79999999999995,350000
74.0237,475.2,456,483.6,160000
115.123,475.2,465,480,100000
127.1229,475.2,463.2,481.79999999999995,310000
152.1182,475.2,468,493.8,1000000
214.1267,475.2,465,477,55000
215.0638,475.2,466.2,480,240000
224.1281,475.2,468,480,170000
241.0418,475.2,468,480,280000
328.1391,475.2,441,483.6,250000
350.2902,475.2,465,477,57000
361.0841,475.2,469.8,483.6,250000
816.4406,475.2,466.2,480,140000
979.5273,475.2,469.8,481.79999999999995,650000
74.0964,477,473.4,485.4,3500000
88.1121,477,469.8,483.6,390000
148.1332,477,473.4,485.4,520000
181.0331,477,466.2,485.4,440000
186.16,477,471.6,481.79999999999995,260000
221.092,477,445.79999999999995,512.4,1300000
296.084,477,471.6,483.6,380000
306.0808,477,466.2,483.6,200000
308.1393,477,468,481.79999999999995,190000
314.1288,477,468,480,160000
318.0659,477,471.6,483.6,340000
979.9283,477,469.8,483.6,540000
160.1331,478.2,466.2,483.6,160000
234.1699,478.2,469.8,483.6,280000
344.0951,478.2,473.4,487.19999999999993,270000
979.7277,478.2,466.2,485.4,600000
980.129,478.2,473.4,485.4,410000
87.0917,480,477,493.8,1500000
116.073,480,471.6,504,1700000
174.1488,480,463.2,493.8,650000
276.1441,480,463.2,490.2,330000
327.1584,480,471.6,500.4,600000
348.2381,480,473.4,485.4,490000
413.3009,480,468,481.79999999999995,110000
70.0651,481.79999999999995,471.6,528,14000000
114.0549,481.79999999999995,465,497.4,550000
116.0705,481.79999999999995,469.8,548.4000000000001,430000000
117.0676,481.79999999999995,471.6,512.4,1700000
117.0739,481.79999999999995,469.8,532.8000000000001,24000000
118.0774,481.79999999999995,475.2,507.6,480000
138.0525,481.79999999999995,471.6,499.20000000000005,680000
160.0344,481.79999999999995,475.2,497.4,660000
203.0815,481.79999999999995,461.40000000000003,483.6,360000
207.1541,481.79999999999995,461.40000000000003,483.6,180000
230.011,481.79999999999995,477,500.4,210000
240.5879,481.79999999999995,477,490.2,260000
271.2128,481.79999999999995,475.2,491.99999999999994,630000
289.1069,481.79999999999995,475.2,488.40000000000003,240000
303.0685,481.79999999999995,471.6,488.40000000000003,370000
316.1366,481.79999999999995,473.4,485.4,230000
358.1073,481.79999999999995,473.4,485.4,200000
366.2485,481.79999999999995,466.2,504,5100000
370.1641,481.79999999999995,477,491.99999999999994,660000
390.1486,481.79999999999995,475.2,493.8,1100000
400.1164,481.79999999999995,477,488.40000000000003,310000
402.1543,481.79999999999995,473.4,488.40000000000003,490000
427.1247,481.79999999999995,473.4,487.19999999999993,280000
445.1649,481.79999999999995,473.4,485.4,200000
71.0685,483.6,473.4,510.59999999999997,840000
116.0659,483.6,475.2,502.19999999999993,390000
116.0687,483.6,471.6,512.4,3200000
116.0722,483.6,471.6,487.19999999999993,3100000
117.0767,483.6,471.6,507.6,460000
118.0749,483.6,471.6,512.4,1900000
119.0832,483.6,477,512.4,660000
119.0903,483.6,477,493.8,360000
192.5757,483.6,477,493.8,1800000
198.0611,483.6,471.6,510.59999999999997,940000
213.2074,483.6,459.6,485.4,230000
252.1706,483.6,475.2,493.8,450000
261.0921,483.6,478.2,490.2,450000
287.0911,483.6,471.6,493.8,610000
294.1547,483.6,456,510.59999999999997,540000
310.1074,483.6,475.2,497.4,2300000
367.2518,483.6,473.4,507.6,860000
368.1666,483.6,475.2,495.59999999999997,5100000
369.17,483.6,475.2,490.2,590000
370.1822,483.6,477,497.4,2100000
372.1798,483.6,480,491.99999999999994,260000
384.1441,483.6,475.2,497.4,2800000
386.1598,483.6,478.2,497.4,1100000
406.126,483.6,475.2,493.8,750000
412.1304,483.6,475.2,491.99999999999994,730000
428.1079,483.6,477,490.2,470000
457.193,483.6,475.2,485.4,240000
521.1769,483.6,477,491.99999999999994,510000
527.1813,483.6,478.2,490.2,260000
543.1586,483.6,477,488.40000000000003,400000
545.1744,483.6,477,491.99999999999994,340000
73.0842,485.4,473.4,526.1999999999999,2300000
118.0878,485.4,469.8,487.19999999999993,1500000
119.0895,485.4,473.4,529.8,11000000
120.0904,485.4,471.6,510.59999999999997,1000000
199.1566,485.4,461.40000000000003,504,5100000
199.6583,485.4,473.4,497.4,1100000
214.0386,485.4,471.6,505.79999999999995,1000000
236.0727,485.4,457.8,499.20000000000005,420000
270.0887,485.4,478.2,491.99999999999994,420000
285.0532,485.4,477,488.40000000000003,360000
287.0688,485.4,478.2,499.20000000000005,430000
294.1299,485.4,475.2,499.20000000000005,1400000
296.1455,485.4,475.2,499.20000000000005,1400000
307.0351,485.4,477,497.4,560000
312.1231,485.4,477,505.79999999999995,2000000
328.0954,485.4,480,497.4,320000
372.1979,485.4,478.2,497.4,1100000
408.1418,485.4,478.2,497.4,450000
72.0799,487.19999999999993,480,509.40000000000003,400000
72.0808,487.19999999999993,473.4,531.5999999999999,41000000
104.109,487.19999999999993,481.79999999999995,497.4,2800000
104.112,487.19999999999993,483.6,497.4,730000
105.1131,487.19999999999993,481.79999999999995,497.4,1200000
116.0676,487.19999999999993,477,493.8,1000000
118.0843,487.19999999999993,473.4,512.4,1600000
118.0862,487.19999999999993,473.4,531.5999999999999,200000000
118.0898,487.19999999999993,478.2,493.8,390000
119.0924,487.19999999999993,477,490.2,350000
120.0929,487.19999999999993,475.2,510.59999999999997,190000
216.1131,487.19999999999993,480,499.20000000000005,870000
239.0876,487.19999999999993,473.4,507.6,570000
257.0809,487.19999999999993,475.2,510.59999999999997,650000
269.0808,487.19999999999993,477,495.59999999999997,770000
271.0965,487.19999999999993,475.2,497.4,720000
298.1612,487.19999999999993,480,499.20000000000005,750000
315.1402,487.19999999999993,477,495.59999999999997,350000
332.0894,487.19999999999993,473.4,491.99999999999994,300000
392.1642,487.19999999999993,477,495.59999999999997,820000
397.306,487.19999999999993,475.2,499.20000000000005,4500000
398.3093,487.19999999999993,477,493.8,990000
96.0808,488.40000000000003,480,509.40000000000003,230000
104.1047,488.40000000000003,483.6,497.4,2700000
104.1069,488.40000000000003,481.79999999999995,509.40000000000003,740000000
105.104,488.40000000000003,481.79999999999995,500.4,2500000
