label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,sample
,,1920,,441.0722,13.84679,0.8528993,,,,,,,,100503.8822
,,1921,,142.8844,4.203778,0.8520767,,,,,,,,135883.1234
,,1922,,285.0652,2.676383,0.8533394,,,,,,,,146415.7333
,,1923,,143.9703,13.89697,0.8531142,,,,,,,,201556.2354
,,1924,,295.9063,13.90642,0.8525888,,,,,,,,191145.7312
,,1925,,212.0442,13.74188,0.8541726,,,,,,,,207394.6917
,,1926,,323.1687,2.1058,0.8531728,,,,,,,,214698.0792
,,1928,,235.0757,14.28823,0.8534283,,,,,,,,219609.5104
,,1929,,296.2674,2.429278,0.8544155,,,,,,,,156902.5487
,,1931,,286.0809,13.67493,0.8526296,,,,,,,,198883.1839
,,1932,,228.1604,6.545918,0.7726305,,,,,,,,224019.6208
,,1933,,228.1603,2.748484,0.710625,,,,,,,,202663.0375
,,1934,,459.2783,2.491517,0.8530189,,,,,,,,134844.4065
,,1935,,650.9111,13.85306,0.8523867,,,,,,,,174830.3661
,,1936,,152.0293,9.013501,0.8527893,,,,,,,,227790.0427
,,1937,,147.0663,7.107128,0.7790314,,,,,,,,3013112.183
,,1938,,247.0328,13.0374,0.8418337,,,,,,,,22510.90072
,,1939,,222.0441,8.793545,0.8530449,,,,,,,,225834.9094
,,1940,,222.0359,13.02792,0.8525877,,,,,,,,211979.6833
,,1941,,82.95411,2.410578,0.8498144,,,,,,,,163622.2615
,,1942,,171.0298,10.33739,0.8209329,,,,,,,,59437.05495
,,1943,,171.0298,11.26467,0.8249574,,,,,,,,27483.16875
,,1944,,171.0298,10.89426,0.7973334,,,,,,,,26138.48372
,,1946,,528.8032,13.86246,0.8525015,,,,,,,,206579.5365
,,1947,,246.1458,14.08263,0.8298336,,,,,,,,194303.0677
,,1948,,246.1458,14.34325,0.7451062,,,,,,,,194303.0677
,,1951,,243.046,7.068972,0.7613382,,,,,,,,228607.4073
,,1952,,112.955,7.251245,0.7533816,,,,,,,,237443.8361
,,1953,,525.1116,2.544595,0.851996,,,,,,,,145174.8059
,,1961,,402.0109,14.17583,0.7663108,,,,,,,,214392.3563
,,1962,,319.1334,4.231917,0.8529119,,,,,,,,172732.725
,,1963,,319.1334,3.090806,0.8272704,,,,,,,,19985.37617
,,1964,,319.1332,3.621322,0.791658,,,,,,,,17769.61527
,,1967,,231.1348,4.241322,0.8523034,,,,,,,,148942.5755
,,1968,,231.1349,3.008044,0.8333882,,,,,,,,25755.13464
,,1970,,244.1997,4.228789,0.8502436,,,,,,,,121197.4422
,,1972,,255.2919,2.475945,0.8520888,,,,,,,,132861.1333
,,1977,,119.0478,13.01538,0.7190774,,,,,,,,175658.0078
,,1981,,298.8615,13.93162,0.8198523,,,,,,,,178654.1542
,,1982,,332.8581,13.8374,0.852928,,,,,,,,193458.1844
,,1983,,139.9755,13.90011,0.7934948,,,,,,,,197590.9875
,,1987,,175.0246,12.95253,0.8493226,,,,,,,,198915.8885
,,1988,,175.0273,7.174118,0.8144938,,,,,,,,27242.37298
,,1990,,281.0448,13.99538,0.8538242,,,,,,,,207577.4063
,,1991,,146.0268,13.50441,0.8540446,,,,,,,,234227.1633
,,1992,,242.0703,7.584895,0.8519427,,,,,,,,172838.6469
,,1993,,242.0702,2.372867,0.8495265,,,,,,,,178726.5432
,,1994,,242.0701,4.228789,0.8474489,,,,,,,,144471.2729
,,1995,,242.0701,3.392739,0.7219152,,,,,,,,10065.03138
,,1997,,235.0788,17.1155,0.8429456,,,,,,,,31430.51367
,,1998,,235.0787,16.68756,0.7549921,,,,,,,,34546.82969
,,2001,,396.8574,13.90955,0.8525335,,,,,,,,160714.7432
,,2003,,405.1079,13.88127,0.8497826,,,,,,,,114482.1643
,,2004,,405.1079,14.82184,0.8372474,,,,,,,,201385.6313
,,2005,,158.0279,4.219406,0.8320284,,,,,,,,171908.5313
,,2006,,158.0279,7.110434,0.8143479,,,,,,,,25533.17669
,,2007,,158.028,4.864345,0.7042177,,,,,,,,60293.90573
,,2008,,245.0706,11.81207,0.8502937,,,,,,,,219226.374
,,2009,,245.0706,11.37436,0.8455369,,,,,,,,190471.5104
,,2010,,176.0948,13.63386,0.8522803,,,,,,,,199074.401
,,2012,,318.0764,13.26634,0.8510597,,,,,,,,164267.4115
,,2013,,205.065,2.572795,0.8513623,,,,,,,,280002.5104
,,2015,,332.6758,2.061139,0.85259,,,,,,,,165660.8839
,,2016,,316.8542,13.85306,0.8525898,,,,,,,,210169.6125
,,2021,,259.0785,12.99969,0.8526834,,,,,,,,184305.8885
,,2023,,222.0359,10.55738,0.8228496,,,,,,,,32407.44323
,,2024,,178.0436,13.36562,0.6864925,,,,,,,,175253.6656
,,2025,,253.2761,2.482172,0.851391,,,,,,,,145461.7573
,,2029,,247.0409,7.145372,0.7584435,,,,,,,,206377.5344
,,2030,,281.1785,2.432395,0.8555666,,,,,,,,303762.1708
,,2031,,122.0247,13.44455,0.6673656,,,,,,,,169973.3865
,,2032,,228.0363,13.50443,0.8529392,,,,,,,,200358.8313
,,2033,,470.7799,13.88127,0.8526359,,,,,,,,135155.2224
,,2034,,115.2076,4.260373,0.847968,,,,,,,,87259.80807
,,2037,,88.02712,13.00283,0.8522158,,,,,,,,196541.1414
,,2039,,95.03317,13.4161,0.8537605,,,,,,,,187267.3135
,,2040,,202.072,7.2221,0.8497573,,,,,,,,197469.5
,,2042,,87.03449,3.0144,0.7868514,,,,,,,,29158.15755
,,2043,,209.0414,13.52333,0.8528394,,,,,,,,170129.8198
,,2044,,366.8273,13.83114,0.852541,,,,,,,,187788.6448
,,2045,,204.0188,13.02479,0.8522573,,,,,,,,192719.9823
,,2046,,281.073,13.00597,0.8526025,,,,,,,,195235.1885
,,2047,,424.2473,7.097578,0.8524055,,,,,,,,149728.3531
,,2048,,278.929,13.92847,0.8536776,,,,,,,,212543.474
,,2049,,336.8363,13.92216,0.8531388,,,,,,,,126211.5526
,,2050,,188.1372,2.735934,0.8506021,,,,,,,,182126.3151
,,2052,,198.158,2.610456,0.8534128,,,,,,,,199406.7292
,,2053,,198.158,2.176378,0.8387389,,,,,,,,121945.4635
,,2054,,198.158,3.929056,0.7838328,,,,,,,,16732.65423
,,2055,,147.0681,13.38453,0.840494,,,,,,,,206002.2656
,,2057,,100.9461,2.000078,0.8539991,,,,,,,,208973.861
,,2060,,190.0509,8.9512,0.854233,,,,,,,,206995.4958
,,2061,,117.0831,3.017589,0.8431939,,,,,,,,42617.87617
,,2062,,117.0831,4.228784,0.7756956,,,,,,,,162417.0319
,,2063,,332.0776,13.64332,0.8520507,,,,,,,,169679.5594
,,2065,,452.9198,13.88443,0.8528655,,,,,,,,143455.1198
,,2066,,157.0088,13.90643,0.8307381,,,,,,,,113163.3987
,,2067,,144.876,13.3877,0.8523591,,,,,,,,176121.8841
,,2068,,243.0531,2.588556,0.8221815,,,,,,,,84702.87031
,,2069,,171.3771,2.663839,0.8507573,,,,,,,,164893.3048
,,2070,,623.4895,2.500867,0.8510759,,,,,,,,159516.7604
,,2071,,216.1684,2.623039,0.8501252,,,,,,,,168443.4594
,,2073,,216.1684,2.960244,0.8398118,,,,,,,,168443.4594
,,2075,,190.8823,13.84993,0.8522783,,,,,,,,145994.9031
,,2076,,195.9364,13.85619,0.8528831,,,,,,,,161748.3161
,,2079,,261.0978,11.29366,0.7994498,,,,,,,,28689.60218
,,2080,,387.2754,2.695189,0.8541395,,,,,,,,196309.5448
,,2082,,421.0754,14.39166,0.8029323,,,,,,,,202911.626
,,2083,,454.8805,13.89383,0.8534152,,,,,,,,159366.2953
,,2085,,522.3312,16.77378,0.8524992,,,,,,,,185687.8135
,,2086,,159.9391,13.0091,0.6541009,,,,,,,,87370.40469
,,2087,,448.1615,2.779911,0.8527679,,,,,,,,156659.7125
,,2088,,282.1571,15.24796,0.7745848,,,,,,,,203201.2625
,,2089,,282.1571,14.74675,0.7042116,,,,,,,,90034.07604
,,2091,,155.0825,4.231917,0.786338,,,,,,,,126642.0409
,,2092,,143.09,2.827045,0.8475003,,,,,,,,173806.7525
,,2093,,313.2941,2.52895,0.8533161,,,,,,,,125623.7367
,,2094,,109.9917,8.773856,0.8525112,,,,,,,,196127.0934
,,2096,,198.1135,7.097578,0.7874095,,,,,,,,162488.9177
,,2098,,148.0696,7.097584,0.8490849,,,,,,,,192471.9607
,,2099,,506.9918,14.21736,0.8476209,,,,,,,,180881.4281
,,2100,,119.0501,4.143917,0.8395722,,,,,,,,93379.57913
,,2101,,119.0501,2.764178,0.754746,,,,,,,,208988.4642
,,2102,,119.05,10.7571,0.7996608,,,,,,,,25191.00343
,,2103,,119.0501,8.86575,0.7369051,,,,,,,,10552.42096
,,2105,,209.0852,2.08985,0.852331,,,,,,,,200191.0583
,,2107,,88.0505,13.02478,0.8511586,,,,,,,,246838.9605
,,2110,,229.044,13.38138,0.8522205,,,,,,,,166032.1177
,,2111,,283.0782,10.04921,0.6893023,,,,,,,,188339.1177
,,2112,,298.8803,13.91899,0.8523875,,,,,,,,160065.8682
,,2114,,219.0454,11.80558,0.8514669,,,,,,,,209014.6156
,,2115,,219.0454,11.37111,0.8413701,,,,,,,,171674.5417
,,2116,,645.0336,13.77128,0.8524544,,,,,,,,166382.776
,,2117,,293.4859,14.23019,0.8507928,,,,,,,,166733.4359
,,2118,,468.2575,14.75329,0.8521451,,,,,,,,196258.176
,,2120,,318.1307,11.29688,0.8524489,,,,,,,,168766.5464
,,2123,,523.2869,3.074861,0.8495405,,,,,,,,40965.94258
,,2124,,251.1482,2.057939,0.8476611,,,,,,,,133324.9818
,,2128,,261.1342,7.091222,0.6262769,,,,,,,,84474.63932
,,2130,,244.0654,7.607494,0.8468681,,,,,,,,198966.449
,,2131,,411.165,13.57386,0.8528415,,,,,,,,186821.726
,,2132,,89.01296,5.006511,0.6932331,,,,,,,,120178.1103
,,2133,,147.0662,8.740967,0.6730173,,,,,,,,700510.4
,,2134,,145.8156,13.51386,0.8524398,,,,,,,,114448.7592
,,2136,,600.3235,7.097578,0.8520874,,,,,,,,168426.399
,,2137,,281.2993,2.441728,0.8544886,,,,,,,,452796.0313
,,2138,,313.275,2.585322,0.853266,,,,,,,,168268.9495
,,2139,,313.275,2.305489,0.8321843,,,,,,,,168268.9495
,,2146,,388.8346,13.87187,0.8523096,,,,,,,,174762.6552
,,2147,,98.06113,7.886506,0.8395174,,,,,,,,133924.3857
,,2148,,98.06113,7.161345,0.8209355,,,,,,,,51492.63125
,,2149,,98.06116,9.504024,0.8067343,,,,,,,,20988.26156
,,2153,,193.0505,2.266722,0.7986228,,,,,,,,75907.66146
,,2154,,331.0461,13.49184,0.8541608,,,,,,,,165433.126
,,2155,,331.0435,11.25498,0.8257953,,,,,,,,19414.71673
,,2156,,146.1015,16.91556,0.8528695,,,,,,,,202286.7281
,,2157,,402.3225,2.871234,0.8542213,,,,,,,,167888.7203
,,2161,,171.0467,13.01537,0.8523535,,,,,,,,176791.2646
,,2162,,547.1208,13.96022,0.8518647,,,,,,,,169917.3172
,,2163,,386.0334,13.52328,0.8519386,,,,,,,,173458.8708
,,2164,,543.2573,7.107128,0.8517136,,,,,,,,166339.0094
,,2165,,791.5273,4.414517,0.8494959,,,,,,,,180814.9875
,,2166,,791.5274,3.065322,0.8418074,,,,,,,,165525.3151
,,2168,,291.1451,2.134606,0.8393451,,,,,,,,80347.97604
,,2169,,291.145,7.097589,0.824873,,,,,,,,44396.33346
,,2171,,687.4803,3.0399,0.8500733,,,,,,,,142041.0505
,,2172,,687.4803,4.244478,0.8511616,,,,,,,,136650.9984
,,2173,,302.985,3.068511,0.8488081,,,,,,,,124672.1661
,,2174,,233.0778,11.45577,0.8462716,,,,,,,,81944.96536
,,2177,,272.0883,13.50127,0.8514283,,,,,,,,138317.4182
,,2178,,272.0887,14.17901,0.8155028,,,,,,,,26955.66536
,,2180,,608.0789,13.74826,0.8525277,,,,,,,,174688.4625
,,2181,,196.0362,14.18541,0.8453063,,,,,,,,97012.13451
,,2182,,92.04343,7.091245,0.8518376,,,,,,,,175570.8435
,,2183,,281.0891,7.270361,0.8540709,,,,,,,,185063.1667
,,2184,,281.088,4.903139,0.8332654,,,,,,,,10103.15189
,,2185,,468.2367,7.097578,0.8519875,,,,,,,,147492.2578
,,2187,,311.9378,13.89383,0.8525021,,,,,,,,160471.5073
,,2188,,256.1998,2.629311,0.8538921,,,,,,,,152039.7354
,,2189,,588.8342,13.89068,0.8525391,,,,,,,,125293.6458
,,2190,,159.041,11.53759,0.7893197,,,,,,,,172482.0448
,,2191,,555.1268,14.19498,0.853683,,,,,,,,177184.0344
,,2192,,337.1845,2.093034,0.8517652,,,,,,,,158345.926
,,2194,,430.1586,2.779917,0.8525781,,,,,,,,156746.3714
,,2195,,253.26,2.491511,0.8531802,,,,,,,,205005.5612
,,2197,,238.1893,2.516467,0.8503309,,,,,,,,106911.643
,,2198,,538.0563,13.85306,0.8523967,,,,,,,,116725.3159
,,2199,,373.1,13.69399,0.852908,,,,,,,,169000.2271
,,2200,,159.9732,13.89073,0.852667,,,,,,,,126954.5089
,,2201,,267.1965,2.282867,0.8514718,,,,,,,,177157.975
,,2202,,267.1965,2.626161,0.8418937,,,,,,,,177157.975
,,2205,,240.9522,13.88442,0.8527845,,,,,,,,156136.8516
,,2206,,432.8151,13.9127,0.8522073,,,,,,,,131776.2953
,,2207,,522.2835,3.074861,0.8526839,,,,,,,,163863.5703
,,2208,,114.0559,16.80556,0.6236802,,,,,,,,177963.7751
,,2209,,170.9007,2.676383,0.8512956,,,,,,,,159642.874
,,2213,,106.0137,13.38768,0.8522798,,,,,,,,120198.8125
,,2214,,132.9982,13.55806,0.8380133,,,,,,,,18390.54434
,,2215,,336.1698,7.094395,0.8526279,,,,,,,,145692.7208
,,2216,,134.0611,2.864906,0.8442648,,,,,,,,123794.9544
,,2217,,327.2329,2.379261,0.8523185,,,,,,,,150041.8563
,,2219,,582.6491,13.8656,0.8526454,,,,,,,,138955.6495
,,2220,,117.0687,11.20985,0.7472484,,,,,,,,177144.8521
,,2221,,408.2406,16.76428,0.8522858,,,,,,,,150258.7313
,,2222,,432.824,13.87186,0.8523996,,,,,,,,158315.4609
,,2224,,429.8503,13.87187,0.8523892,,,,,,,,124760.5271
,,2225,,461.1818,2.928434,0.8521755,,,,,,,,175579.2219
,,2226,,374.0445,2.670078,0.817394,,,,,,,,94405.975
,,2227,,598.3079,7.094395,0.8523511,,,,,,,,157430.5312
,,2229,,88.02491,12.99968,0.8515095,,,,,,,,152377.7132
,,2231,,197.0219,13.57703,0.8172831,,,,,,,,159100.9019
,,2238,,274.06,7.241384,0.8356522,,,,,,,,62077.89661
,,2239,,274.0609,11.19696,0.802015,,,,,,,,181639.0792
,,2240,,192.0594,12.08796,0.8314238,,,,,,,,32902.97357
,,2241,,192.0594,13.02479,0.7735007,,,,,,,,144994.7229
,,2242,,349.2059,2.086656,0.8448198,,,,,,,,1924617.125
,,2243,,211.1127,2.635617,0.8530715,,,,,,,,150591.6609
,,2246,,146.0903,4.216278,0.8501974,,,,,,,,151089.9151
,,2247,,146.0903,2.884078,0.8192803,,,,,,,,40599.49232
,,2250,,492.855,13.89383,0.8506166,,,,,,,,144652.1604
,,2251,,309.1563,2.830178,0.8509113,,,,,,,,134429.9672
,,2253,,87.87522,13.00911,0.8528734,,,,,,,,131438.7885
,,2254,,258.945,13.90329,0.8518106,,,,,,,,150368.8219
,,2258,,356.9223,13.8907,0.8517348,,,,,,,,141419.4411
,,2259,,175.1046,16.78017,0.8525653,,,,,,,,146502.799
,,2260,,788.5449,4.420956,0.8484133,,,,,,,,170049.5312
,,2261,,788.545,3.081239,0.7303105,,,,,,,,142682.9724
,,2263,,428.325,2.748478,0.8515947,,,,,,,,149003.6859
,,2265,,330.0402,13.0091,0.8407928,,,,,,,,68210.5987
,,2266,,330.0402,11.25824,0.7749286,,,,,,,,171344.9229
,,2267,,605.0734,14.1214,0.8522053,,,,,,,,162688.3635
,,2268,,244.1634,2.626184,0.8522387,,,,,,,,135063.4344
,,2269,,244.1634,4.083712,0.7699459,,,,,,,,19638.99173
,,2271,,210.0254,4.9645,0.8534379,,,,,,,,169931.5146
,,2273,,435.2517,7.097589,0.8527997,,,,,,,,171925.6328
,,2276,,220.0978,2.9348,0.8379766,,,,,,,,38914.01178
,,2279,,295.1338,2.52895,0.8533599,,,,,,,,116805.0909
,,2283,,192.0526,9.268673,0.8526675,,,,,,,,177954.0167
,,2284,,205.0716,12.96825,0.665184,,,,,,,,152487.7755
,,2286,,231.9553,13.5612,0.8518463,,,,,,,,151070.9594
,,2287,,117.919,13.01852,0.8472884,,,,,,,,137696.9505
,,2288,,117.919,13.39717,0.8403693,,,,,,,,142382.4734
,,2289,,454.8993,13.90326,0.8498286,,,,,,,,145281.8599
,,2290,,403.5555,13.5107,0.853055,,,,,,,,153314.2167
,,2291,,517.3531,2.660711,0.8521343,,,,,,,,130302.501
,,2294,,299.2088,7.899511,0.8335735,,,,,,,,176989.5917
,,2296,,144.0301,7.510434,0.7006733,,,,,,,,147727.2561
,,2298,,165.1081,2.839617,0.8345903,,,,,,,,109107.5939
,,2300,,233.0778,9.468045,0.8522906,,,,,,,,176525.5583
,,2301,,497.2715,7.094406,0.8525746,,,,,,,,167499.9953
,,2302,,149.0454,11.2808,0.7980807,,,,,,,,173414.566
,,2305,,181.9761,13.51071,0.8521271,,,,,,,,126339.3464
,,2306,,238.0649,13.07206,0.851715,,,,,,,,147227.4479
,,2307,,360.9846,13.91585,0.7957798,,,,,,,,125111.75
,,2310,,567.0524,13.92531,0.8526551,,,,,,,,139124.388
,,2311,,498.1708,2.353711,0.8530691,,,,,,,,157651.3464
,,2312,,498.1707,3.363833,0.835441,,,,,,,,10072.02822
,,2314,,157.0129,7.655933,0.8492727,,,,,,,,188587.4465
,,2315,,157.0116,8.882167,0.8151075,,,,,,,,41673.75286
,,2317,,233.8963,13.84367,0.8523281,,,,,,,,155589.5255
,,2320,,136.9117,13.8374,0.8522645,,,,,,,,141758.6845
,,2321,,428.325,4.228789,0.8519534,,,,,,,,110677.8784
,,2322,,88.05378,13.01537,0.8507994,,,,,,,,165960.2784
,,2323,,173.1011,7.091217,0.8519515,,,,,,,,135455.5203
,,2325,,262.0695,10.75386,0.8519673,,,,,,,,169304.3026
,,2326,,247.9699,13.50442,0.7863866,,,,,,,,150267.2859
,,2327,,274.9977,11.3033,0.8522894,,,,,,,,149155.7641
,,2328,,306.0714,14.18859,0.853382,,,,,,,,155669.0885
,,2329,,118.0759,11.23241,0.8530859,,,,,,,,167653.8596
,,2330,,227.0705,16.23902,0.8528616,,,,,,,,165564.1281
,,2331,,204.132,4.210028,0.8513197,,,,,,,,129687.5755
,,2332,,204.1321,2.827045,0.8493136,,,,,,,,97294.48047
,,2333,,133.0629,13.54222,0.8533468,,,,,,,,183285.0754
,,2334,,314.2086,7.097578,0.8526992,,,,,,,,120024.2302
,,2335,,427.0254,14.00503,0.8484755,,,,,,,,158601.7505
,,2336,,96.98657,13.84053,0.8411367,,,,,,,,50899.59102
,,2337,,214.9554,13.9127,0.850881,,,,,,,,124069.2849
,,2339,,320.1574,13.62755,0.8523238,,,,,,,,166506.8458
,,2340,,298.0599,13.00596,0.685335,,,,,,,,130628.7536
,,2342,,276.1281,14.01148,0.8525812,,,,,,,,148679.2286
,,2344,,537.0629,13.88441,0.8524051,,,,,,,,119459.7328
,,2346,,142.8844,2.820756,0.8525055,,,,,,,,123262.3911
,,2347,,542.6953,13.85619,0.8510224,,,,,,,,130041.1573
,,2348,,70.94604,6.756711,0.8514783,,,,,,,,160221.3237
,,2349,,97.06156,13.86872,0.8553498,,,,,,,,405641.7879
,,2350,,272.8282,13.85932,0.8522416,,,,,,,,152187.1333
,,2351,,349.0541,14.26237,0.8006287,,,,,,,,164922.8036
,,2353,,236.0651,13.51389,0.7761013,,,,,,,,70265.24688
,,2354,,483.1516,2.369711,0.8525099,,,,,,,,139048.1917
,,2355,,483.1515,3.347778,0.8348506,,,,,,,,9967.43724
,,2357,,143.088,4.2069,0.8464158,,,,,,,,129929.7833
,,2362,,672.9863,13.84992,0.851336,,,,,,,,121647.7391
,,2364,,143.3306,4.200655,0.8507813,,,,,,,,117053.1618
,,2366,,74.99072,2.576061,0.8493649,,,,,,,,113729.1791
,,2367,,143.0911,4.213156,0.8525352,,,,,,,,187906.0747
,,2368,,197.0428,7.468273,0.7931117,,,,,,,,191370.375
,,2370,,266.088,14.20457,0.8512694,,,,,,,,145781.0016
,,2372,,530.283,7.094406,0.850376,,,,,,,,126997.3344
,,2374,,256.1554,2.887133,0.7035583,,,,,,,,77646.69323
,,2375,,328.2937,2.541467,0.8529968,,,,,,,,156089.9161
,,2376,,328.2939,3.916206,0.82257,,,,,,,,8672.244434
,,2377,,319.0371,14.17582,0.8527872,,,,,,,,151775.699
,,2378,,494.2524,3.0685,0.8520648,,,,,,,,139214.3807
,,2379,,294.9603,13.89388,0.8518773,,,,,,,,144339.2115
,,2381,,200.0733,13.00597,0.8526265,,,,,,,,139136.3755
,,2382,,336.8176,13.92847,0.8524696,,,,,,,,139957.5708
,,2383,,319.1003,13.55809,0.8532288,,,,,,,,135626.5255
,,2386,,352.8675,13.91585,0.8517147,,,,,,,,103360.5799
,,2387,,651.5207,2.519583,0.8529418,,,,,,,,146238.1318
,,2388,,92.02541,7.655933,0.7610939,,,,,,,,174974.5222
,,2389,,305.099,7.84745,0.8531379,,,,,,,,169968.8677
,,2390,,305.0989,13.00284,0.7401755,,,,,,,,8837.661458
,,2391,,441.0817,13.86247,0.849277,,,,,,,,74377.54036
,,2392,,273.0728,12.98402,0.8493428,,,,,,,,42944.98529
,,2393,,273.0728,12.39546,0.6823027,,,,,,,,4013.621305
,,2394,,271.1551,4.225656,0.8367137,,,,,,,,128729.3521
,,2397,,133.0699,11.29688,0.8519859,,,,,,,,155267.8323
,,2398,,604.7053,13.87187,0.8519536,,,,,,,,132685.3922
,,2402,,444.0233,13.83741,0.8513928,,,,,,,,110551.9818
,,2403,,242.1479,2.182834,0.8531646,,,,,,,,157712.012
,,2405,,131.0349,13.23372,0.8177882,,,,,,,,1338864.217
,,2406,,664.1174,13.41611,0.8517194,,,,,,,,130141.0833
,,2407,,303.131,13.83427,0.8497556,,,,,,,,84366.36172
,,2408,,303.1311,11.86722,0.8396199,,,,,,,,41808.60117
,,2409,,281.9787,13.84372,0.8193838,,,,,,,,98711.31484
,,2410,,439.0962,14.15668,0.8527986,,,,,,,,140168.3714
,,2411,,243.1712,3.030339,0.8248607,,,,,,,,103264.4758
,,2417,,821.2825,2.550856,0.8522328,,,,,,,,79725.31328
,,2418,,640.9599,13.9127,0.8525493,,,,,,,,126473.1479
,,2419,,487.3427,2.770478,0.8524574,,,,,,,,126655.2161
,,2420,,326.2701,2.4822,0.8483101,,,,,,,,75358.85534
,,2422,,158.0538,10.20302,0.8404197,,,,,,,,60209.25755
,,2426,,700.0579,13.91584,0.8511794,,,,,,,,149311.5193
,,2427,,475.1114,13.50127,0.8522047,,,,,,,,138694.376
,,2429,,223.0643,14.17583,0.8302969,,,,,,,,48900.22747
,,2430,,223.0645,3.065323,0.7871098,,,,,,,,130452.8427
,,2432,,174.0624,13.63387,0.8505406,,,,,,,,58297.05345
,,2434,,390.7982,13.85306,0.8512676,,,,,,,,122232.799
,,2436,,314.9802,13.87191,0.8475282,,,,,,,,129013.2406
,,2437,,336.971,13.89697,0.8506463,,,,,,,,125059.2417
,,2438,,301.06,2.880778,0.8507769,,,,,,,,88768.21009
,,2439,,602.7261,13.8656,0.8520124,,,,,,,,126870.1938
,,2440,,131.0479,9.039645,0.8388487,,,,,,,,21102.35944
,,2441,,214.9765,13.394,0.851072,,,,,,,,143632.7813
,,2442,,443.3167,2.820767,0.8491856,,,,,,,,113503.5286
,,2443,,139.0512,5.736445,0.7112358,,,,,,,,148284.5315
,,2448,,196.9258,13.93163,0.7440243,,,,,,,,134206.1964
,,2449,,328.8905,13.9127,0.8491042,,,,,,,,90208.18776
,,2451,,156.9606,13.91584,0.8506361,,,,,,,,80249.06484
,,2452,,421.1425,2.770478,0.8513084,,,,,,,,124050.313
,,2453,,146.0198,13.50441,0.8520958,,,,,,,,142764.6875
,,2455,,202.9813,13.49498,0.8510364,,,,,,,,156006.1672
,,2457,,399.3479,3.841711,0.8253804,,,,,,,,14161.56413
,,2459,,77.03951,4.216278,0.8517443,,,,,,,,127558.8622
,,2460,,283.1375,2.115395,0.8517023,,,,,,,,118691.7927
,,2461,,245.987,13.38768,0.8523799,,,,,,,,162718.0323
,,2462,,213.0133,13.65595,0.8098106,,,,,,,,104834.1104
,,2464,,213.0131,11.14858,0.6904054,,,,,,,,168618.8198
,,2465,,213.0131,10.83542,0.6278858,,,,,,,,168618.8198
,,2467,,247.1186,7.129478,0.8004037,,,,,,,,49293.04557
,,2469,,340.1249,11.32906,0.8517776,,,,,,,,135767.9286
,,2470,,171.0774,13.39716,0.7080863,,,,,,,,139167.251
,,2471,,171.0775,11.59988,0.7577262,,,,,,,,23558.97467
,,2472,,171.0774,12.53008,0.6554592,,,,,,,,97943.60833
,,2473,,328.1766,2.308717,0.8514706,,,,,,,,127023.8896
,,2474,,156.7342,13.89698,0.8509243,,,,,,,,105232.2823
,,2475,,761.0831,13.90326,0.8515728,,,,,,,,131343.588
,,2480,,300.1312,13.43825,0.8520643,,,,,,,,113567.5602
,,2482,,468.7714,13.84366,0.8518299,,,,,,,,87589.60182
,,2485,,213.0492,13.40031,0.8535427,,,,,,,,127661.2005
,,2486,,288.1313,14.16626,0.8467277,,,,,,,,132845.5646
,,2487,,288.1314,14.81532,0.846954,,,,,,,,94540.8599
,,2488,,401.2003,2.077083,0.8519766,,,,,,,,150832.5823
,,2489,,253.0928,12.1566,0.8505188,,,,,,,,157861.3
,,2490,,253.0928,11.59658,0.8388126,,,,,,,,64815.82839
,,2493,,494.8155,13.91586,0.8505017,,,,,,,,117160.8156
,,2496,,184.9738,13.5107,0.852227,,,,,,,,110720.0044
,,2497,,472.7592,13.88755,0.8520474,,,,,,,,105991.6174
,,2498,,189.088,11.33872,0.7504357,,,,,,,,150662.6484
,,2499,,260.9756,14.41103,0.7441106,,,,,,,,128457.4687
,,2500,,260.9756,16.09087,0.4929244,,,,,,,,49966.29948
,,2501,,563.2179,2.582206,0.8507522,,,,,,,,106479.0214
,,2503,,191.987,13.48868,0.8497956,,,,,,,,124340.5922
,,2504,,191.987,14.10854,0.834442,,,,,,,,37166.6543
,,2505,,191.987,14.3012,0.736573,,,,,,,,29445.07188
,,2506,,521.1512,13.70356,0.8518305,,,,,,,,110523.8229
,,2507,,210.0771,8.842794,0.8486231,,,,,,,,146586.2948
,,2508,,243.1349,7.119856,0.8534598,,,,,,,,119743.2755
,,2509,,243.1349,6.500383,0.6786209,,,,,,,,6465.847754
,,2510,,241.0496,13.38139,0.8526189,,,,,,,,122175.4365
,,2511,,384.0117,13.75821,0.8509936,,,,,,,,134331.7359
,,2512,,256.1107,16.78017,0.8485292,,,,,,,,137982.6781
,,2513,,481.257,4.225656,0.8514178,,,,,,,,94750.92943
,,2514,,96.96891,13.84993,0.8527486,,,,,,,,12854375.67
,,2515,,348.2132,16.78967,0.8515357,,,,,,,,144774.9521
,,2516,,328.1835,2.077095,0.851792,,,,,,,,131904.2021
,,2517,,144.8339,13.39083,0.8511346,,,,,,,,100264.3663
,,2518,,145.0438,13.39717,0.8510486,,,,,,,,157014.2706
,,2523,,371.1367,11.81207,0.8516605,,,,,,,,147427.0115
,,2524,,371.1369,11.30332,0.8173344,,,,,,,,11441.3015
,,2525,,72.94308,6.669123,0.8513631,,,,,,,,137034.202
