id,mz,rt,rtmin,rtmax,n_293T_2,image,prediction,EVA_remove,is_duplicate,mean_inten,low_inten,high_blank,high_QC_var
1158,160.0613,7.77,7.64,8.25,3100,F230.png,TRUE,FALSE,FALSE,3100,FALSE,FALSE,FALSE
1244,160.0613,8.57,8.25,8.66,1700,F231.png,FALSE,TRUE,FALSE,1700,FALSE,FALSE,FALSE
2139,160.0614,10.66,10.6,10.77,2600,F232.png,TRUE,FALSE,FALSE,2600,FALSE,FALSE,FALSE
1589,160.8416,9.61,9.56,10.03,14000,F233.png,TRUE,FALSE,FALSE,14000,FALSE,FALSE,FALSE
743,160.8963,2.88,2.81,2.94,1100,F234.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
2412,161.0061,11.63,11.54,11.75,2000,F235.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
1225,161.0454,8.52,8.34,8.8,4200,F236.png,FALSE,TRUE,FALSE,4200,FALSE,FALSE,FALSE
1503,161.0454,9.45,8.97,9.8,68000,F237.png,TRUE,FALSE,FALSE,68000,FALSE,FALSE,FALSE
2152,161.0455,10.68,10.48,10.96,18000,F238.png,TRUE,FALSE,FALSE,18000,FALSE,FALSE,FALSE
1937,161.0456,10.27,10.13,10.39,2200,F239.png,FALSE,TRUE,FALSE,2200,FALSE,FALSE,FALSE
1539,162.0485,9.5,9.06,9.59,4300,F240.png,TRUE,FALSE,FALSE,4300,FALSE,FALSE,FALSE
1649,162.0767,9.79,9.73,9.85,1100,F241.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
1735,162.8391,9.87,9.56,10.03,18000,F242.png,TRUE,FALSE,FALSE,18000,FALSE,FALSE,FALSE
744,162.8934,2.88,2.81,2.94,1000,F243.png,TRUE,FALSE,FALSE,1000,FALSE,FALSE,FALSE
1355,163.0401,8.95,8.82,9.24,9900,F244.png,TRUE,FALSE,FALSE,9900,FALSE,FALSE,FALSE
1399,163.0599,9.02,8.87,9.13,2400,F245.png,TRUE,FALSE,FALSE,2400,FALSE,FALSE,FALSE
1064,163.5831,7.16,7.04,7.31,1000,F246.png,TRUE,FALSE,FALSE,1000,FALSE,FALSE,FALSE
1561,164.0385,9.53,9.43,9.79,64000,F247.png,TRUE,FALSE,FALSE,64000,FALSE,FALSE,FALSE
1065,164.0723,7.16,6.77,8.13,350000,F248.png,TRUE,FALSE,FALSE,350000,FALSE,FALSE,FALSE
1748,164.837,9.88,9.57,9.99,13000,F249.png,TRUE,FALSE,FALSE,13000,FALSE,FALSE,FALSE
1749,165.0402,9.88,9.65,10.03,14000,F250.png,TRUE,FALSE,FALSE,14000,FALSE,FALSE,FALSE
1894,165.0402,10.17,10.03,10.3,11000,F251.png,TRUE,FALSE,FALSE,11000,FALSE,FALSE,FALSE
69,165.0404,1.58,1.45,2.61,12000,F252.png,TRUE,FALSE,FALSE,12000,FALSE,FALSE,FALSE
1562,165.0412,9.53,9.48,9.57,3700,F253.png,FALSE,TRUE,FALSE,3700,FALSE,FALSE,FALSE
1071,165.0749,7.17,6.75,7.85,34000,F254.png,TRUE,FALSE,FALSE,34000,FALSE,FALSE,FALSE
1038,165.0766,6.42,6.27,6.75,1500,F255.png,FALSE,TRUE,FALSE,1500,FALSE,FALSE,FALSE
1072,166.0176,7.17,6.89,7.63,9200,F256.png,TRUE,FALSE,FALSE,9200,FALSE,FALSE,FALSE
1563,166.035,9.53,9.48,9.57,2900,F257.png,TRUE,FALSE,FALSE,2900,FALSE,FALSE,FALSE
965,166.0517,3.23,3.09,4.48,8000,F258.png,TRUE,FALSE,FALSE,8000,FALSE,FALSE,FALSE
1061,166.0767,7.15,6.97,7.41,2700,F259.png,TRUE,FALSE,FALSE,2700,FALSE,FALSE,FALSE
1750,166.8347,9.88,9.63,9.95,5900,F260.png,TRUE,FALSE,FALSE,5900,FALSE,FALSE,FALSE
2636,166.9748,12.51,12.42,12.62,2000,F261.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
1650,167.8359,9.79,9.67,9.97,2000,F262.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
2253,167.9967,11.01,10.89,11.05,1300,F263.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
2135,168.0277,10.64,10.62,10.7,1900,F264.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
1895,168.0427,10.17,10.08,10.32,6000,F265.png,FALSE,TRUE,FALSE,6000,FALSE,FALSE,FALSE
2067,168.0429,10.47,10.34,10.95,130000,F266.png,TRUE,FALSE,FALSE,130000,FALSE,FALSE,FALSE
963,168.0666,3.22,3.03,4.66,49000,F267.png,TRUE,FALSE,FALSE,49000,FALSE,FALSE,FALSE
1490,168.0776,9.41,9.29,9.55,21000,F268.png,TRUE,FALSE,FALSE,21000,FALSE,FALSE,FALSE
1751,168.8322,9.88,9.75,9.93,1800,F269.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
2604,168.986,12.32,12.27,12.4,23000,F270.png,TRUE,FALSE,FALSE,23000,FALSE,FALSE,FALSE
2075,169.046,10.48,10.38,10.6,6500,F271.png,TRUE,FALSE,FALSE,6500,FALSE,FALSE,FALSE
964,169.0697,3.22,3.11,3.57,4400,F272.png,TRUE,FALSE,FALSE,4400,FALSE,FALSE,FALSE
1496,169.0811,9.43,9.34,9.46,1400,F273.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
1476,169.0977,9.32,9.07,9.41,1000,F274.png,FALSE,TRUE,FALSE,1000,FALSE,FALSE,FALSE
1651,169.8335,9.79,9.6,9.97,2900,F275.png,TRUE,FALSE,FALSE,2900,FALSE,FALSE,FALSE
2202,170.0457,10.84,10.73,10.94,4900,F276.png,TRUE,FALSE,FALSE,4900,FALSE,FALSE,FALSE
2222,171.0065,10.9,10.77,11.08,17000,F277.png,TRUE,FALSE,FALSE,17000,FALSE,FALSE,FALSE
1160,171.026,7.8,7.77,7.89,1100,F278.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
1497,171.0771,9.43,9.35,9.54,2500,F279.png,TRUE,FALSE,FALSE,2500,FALSE,FALSE,FALSE
499,171.1385,1.88,1.67,2.07,4300,F280.png,FALSE,TRUE,FALSE,4300,FALSE,FALSE,FALSE
1652,171.8308,9.79,9.68,9.97,1400,F281.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
721,172.991,2.34,2.1,2.98,2000,F282.png,FALSE,TRUE,FALSE,2000,FALSE,FALSE,FALSE
2677,173.0091,12.72,12.47,12.98,7100,F283.png,TRUE,FALSE,FALSE,7100,FALSE,FALSE,FALSE
2729,173.0092,13.13,12.98,13.59,4400,F284.png,FALSE,TRUE,FALSE,4400,FALSE,FALSE,FALSE
1095,173.0451,7.32,7.14,7.68,2500,F285.png,TRUE,FALSE,FALSE,2500,FALSE,FALSE,FALSE
1009,173.0453,3.8,3.53,4.28,4200,F286.png,TRUE,FALSE,FALSE,4200,FALSE,FALSE,FALSE
2140,173.0453,10.66,10.54,10.83,1900,F287.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
1458,173.0568,9.26,9.09,9.5,48000,F288.png,TRUE,FALSE,FALSE,48000,FALSE,FALSE,FALSE
1467,173.0927,9.3,9.16,9.54,69000,F289.png,TRUE,FALSE,FALSE,69000,FALSE,FALSE,FALSE
2799,173.1039,14.2,14.07,14.62,19000,F290.png,TRUE,FALSE,FALSE,19000,FALSE,FALSE,FALSE
2254,174.0412,11.01,10.87,11.33,270000,F291.png,TRUE,FALSE,FALSE,270000,FALSE,FALSE,FALSE
917,174.059,3.08,2.99,3.35,2700,F292.png,TRUE,FALSE,FALSE,2700,FALSE,FALSE,FALSE
1456,174.0596,9.25,9.17,9.39,3300,F293.png,TRUE,FALSE,FALSE,3300,FALSE,FALSE,FALSE
1062,174.0769,7.15,6.84,7.65,9600,F294.png,TRUE,FALSE,FALSE,9600,FALSE,FALSE,FALSE
1989,174.0881,10.33,10.28,10.47,1500,F295.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
1475,174.096,9.31,9.2,9.44,6100,F296.png,TRUE,FALSE,FALSE,6100,FALSE,FALSE,FALSE
2800,174.1068,14.2,14.14,14.31,1300,F297.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
2714,174.9573,13.01,12.51,14.05,83000,F298.png,FALSE,TRUE,FALSE,83000,FALSE,FALSE,FALSE
2501,174.9919,11.87,11.3,12.02,1300,F299.png,FALSE,TRUE,FALSE,1300,FALSE,FALSE,FALSE
2511,175.0358,11.92,11.81,12.04,3700,F300.png,FALSE,TRUE,FALSE,3700,FALSE,FALSE,FALSE
2255,175.0438,11.01,10.89,11.16,19000,F301.png,TRUE,FALSE,FALSE,19000,FALSE,FALSE,FALSE
1479,175.0722,9.34,9.24,9.46,3000,F302.png,TRUE,FALSE,FALSE,3000,FALSE,FALSE,FALSE
2697,175.9599,12.9,12.52,14.06,1100,F303.png,FALSE,TRUE,FALSE,1100,FALSE,FALSE,FALSE
1326,176.0021,8.89,8.85,8.96,1100,F304.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
2246,176.045,10.99,10.91,11.12,3300,F305.png,TRUE,FALSE,FALSE,3300,FALSE,FALSE,FALSE
1840,176.0561,9.97,9.91,10.08,1100,F306.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
2629,176.9175,12.44,12.35,12.46,1600,F307.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
2303,176.9354,11.12,11.03,11.28,1500,F308.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
2015,177.0345,10.37,10.32,10.49,1200,F309.png,FALSE,TRUE,FALSE,1200,FALSE,FALSE,FALSE
1880,177.04,10.11,10.04,10.3,2500,F310.png,TRUE,FALSE,FALSE,2500,FALSE,FALSE,FALSE
2147,177.0402,10.67,10.59,10.82,1600,F311.png,FALSE,TRUE,FALSE,1600,FALSE,FALSE,FALSE
1027,178.0508,4.2,3.98,5.26,8800,F312.png,TRUE,FALSE,FALSE,8800,FALSE,FALSE,FALSE
1403,178.0718,9.03,8.92,9.09,1300,F313.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
1504,178.522,9.45,9.08,9.57,3200,F314.png,TRUE,FALSE,FALSE,3200,FALSE,FALSE,FALSE
1226,179.0562,8.52,8.11,8.98,64000,F315.png,FALSE,TRUE,FALSE,64000,FALSE,FALSE,FALSE
2141,179.0564,10.66,10.47,10.96,320000,F316.png,TRUE,FALSE,FALSE,320000,FALSE,FALSE,FALSE
1512,179.0565,9.46,8.98,9.99,1100000,F317.png,TRUE,FALSE,FALSE,1100000,FALSE,FALSE,FALSE
1360,180.0663,8.96,8.77,9.21,220000,F318.png,TRUE,FALSE,FALSE,220000,FALSE,FALSE,FALSE
2838,181.0089,14.26,14.07,15.02,13000,F319.png,TRUE,FALSE,FALSE,13000,FALSE,FALSE,FALSE
1641,181.0284,9.78,9.7,9.81,1200,F320.png,FALSE,TRUE,FALSE,1200,FALSE,FALSE,FALSE
1843,181.0381,9.99,9.94,10.15,1800,F321.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
1090,181.0502,7.3,7.19,7.68,2600,F322.png,TRUE,FALSE,FALSE,2600,FALSE,FALSE,FALSE
2148,181.0604,10.67,10.56,10.82,4400,F323.png,TRUE,FALSE,FALSE,4400,FALSE,FALSE,FALSE
1642,181.0714,9.78,9.65,9.97,14000,F324.png,FALSE,TRUE,FALSE,14000,FALSE,FALSE,FALSE
1392,181.0719,9,8.79,9.22,230000,F325.png,TRUE,FALSE,FALSE,230000,FALSE,FALSE,FALSE
1668,181.9653,9.81,9.79,9.91,1100,F326.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
754,182.0455,2.89,2.79,3.03,3800,F327.png,TRUE,FALSE,FALSE,3800,FALSE,FALSE,FALSE
2068,182.0581,10.47,10.39,10.57,4600,F328.png,TRUE,FALSE,FALSE,4600,FALSE,FALSE,FALSE
1393,182.0742,9,8.85,9.18,16000,F329.png,TRUE,FALSE,FALSE,16000,FALSE,FALSE,FALSE
1643,182.0745,9.78,9.73,9.87,1100,F330.png,FALSE,TRUE,FALSE,1100,FALSE,FALSE,FALSE
920,183.0661,3.09,2.93,3.96,7500,F331.png,TRUE,FALSE,FALSE,7500,FALSE,FALSE,FALSE
1400,183.0759,9.02,8.88,9.16,3200,F332.png,TRUE,FALSE,FALSE,3200,FALSE,FALSE,FALSE
2400,184.0013,11.56,11.49,11.66,1600,F333.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
2578,184.9854,12.14,11.97,12.35,5300,F334.png,TRUE,FALSE,FALSE,5300,FALSE,FALSE,FALSE
1425,185.0924,9.12,9.07,9.19,1200,F335.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
1147,186.0454,7.68,7.43,8.51,25000,F336.png,TRUE,FALSE,FALSE,25000,FALSE,FALSE,FALSE
1461,186.088,9.28,9.19,9.45,2100,F337.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
569,187.0067,2.02,1.94,2.95,8800,F338.png,TRUE,FALSE,FALSE,8800,FALSE,FALSE,FALSE
1148,187.0424,7.68,7.41,8.64,100000,F339.png,TRUE,FALSE,FALSE,100000,FALSE,FALSE,FALSE
927,187.0608,3.12,3.06,3.4,1200,F340.png,FALSE,TRUE,FALSE,1200,FALSE,FALSE,FALSE
1333,187.0718,8.9,8.8,9.11,2900,F341.png,TRUE,FALSE,FALSE,2900,FALSE,FALSE,FALSE
2190,187.0719,10.77,10.73,10.89,1300,F342.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
1932,187.0721,10.26,10.17,10.35,7500,F343.png,TRUE,FALSE,FALSE,7500,FALSE,FALSE,FALSE
1136,188.0454,7.63,7.45,8.42,7600,F344.png,TRUE,FALSE,FALSE,7600,FALSE,FALSE,FALSE
2108,188.0563,10.54,10.49,10.65,1500,F345.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
2203,188.0568,10.84,10.7,10.99,60000,F346.png,TRUE,FALSE,FALSE,60000,FALSE,FALSE,FALSE
1799,188.0673,9.93,9.85,9.96,1300,F347.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
860,188.0745,2.94,2.91,3.01,2000,F348.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
1033,188.0925,5.09,4.84,5.63,1800,F349.png,FALSE,TRUE,FALSE,1800,FALSE,FALSE,FALSE
1263,188.9715,8.69,7.95,8.99,4500,F350.png,TRUE,FALSE,FALSE,4500,FALSE,FALSE,FALSE
745,188.9858,2.88,2.79,3.05,1900,F351.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
1350,189.0402,8.94,8.76,9.15,9200,F352.png,TRUE,FALSE,FALSE,9200,FALSE,FALSE,FALSE
1149,189.0464,7.68,7.51,7.84,1900,F353.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
2388,189.0513,11.39,11.29,11.53,6400,F354.png,TRUE,FALSE,FALSE,6400,FALSE,FALSE,FALSE
2200,189.0593,10.83,10.74,10.94,5200,F355.png,TRUE,FALSE,FALSE,5200,FALSE,FALSE,FALSE
2362,190.0182,11.33,11.06,11.53,69000,F356.png,TRUE,FALSE,FALSE,69000,FALSE,FALSE,FALSE
1675,190.0382,9.82,9.79,9.9,1200,F357.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
1025,190.054,4.08,3.82,5.09,6500,F358.png,TRUE,FALSE,FALSE,6500,FALSE,FALSE,FALSE
1133,190.0716,7.56,7.43,7.7,1300,F359.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
2683,191.0203,12.76,12.6,13.67,170000,F360.png,TRUE,FALSE,FALSE,170000,FALSE,FALSE,FALSE
2363,191.0205,11.33,11.23,11.43,5500,F361.png,TRUE,FALSE,FALSE,5500,FALSE,FALSE,FALSE
2167,191.0559,10.74,10.62,10.85,1900,F362.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
2296,192.0165,11.1,11,11.46,8600,F363.png,TRUE,FALSE,FALSE,8600,FALSE,FALSE,FALSE
2684,192.023,12.76,12.62,13.65,12000,F364.png,TRUE,FALSE,FALSE,12000,FALSE,FALSE,FALSE
1445,192.0331,9.18,8.85,9.45,26000,F365.png,TRUE,FALSE,FALSE,26000,FALSE,FALSE,FALSE
1736,192.0507,9.87,9.81,9.94,1100,F366.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
1010,192.0664,3.8,3.55,4.12,2500,F367.png,TRUE,FALSE,FALSE,2500,FALSE,FALSE,FALSE
1175,192.998,8.01,7.49,8.24,1900,F368.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
2680,193.0238,12.75,12.64,13.01,2900,F369.png,TRUE,FALSE,FALSE,2900,FALSE,FALSE,FALSE
1439,193.0359,9.16,9.05,9.28,2300,F370.png,TRUE,FALSE,FALSE,2300,FALSE,FALSE,FALSE
1622,193.9786,9.74,9.62,9.84,1300,F371.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
2334,194.0124,11.22,11.11,11.3,1900,F372.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
1440,194.0294,9.16,9.09,9.25,1200,F373.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
1806,194.0497,9.94,9.9,10.03,2000,F374.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
2623,194.9276,12.42,12.31,12.67,45000,F375.png,TRUE,FALSE,FALSE,45000,FALSE,FALSE,FALSE
1179,194.9936,8.02,7.48,8.42,3000,F376.png,FALSE,TRUE,FALSE,3000,FALSE,FALSE,FALSE
2585,195.0078,12.17,12.09,12.3,2300,F377.png,TRUE,FALSE,FALSE,2300,FALSE,FALSE,FALSE
1881,195.0509,10.12,9.94,10.62,96000,F378.png,TRUE,FALSE,FALSE,96000,FALSE,FALSE,FALSE
2784,195.0858,14.16,14.13,14.25,1200,F379.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
1834,195.8104,9.96,9.56,10.04,13000,F380.png,TRUE,FALSE,FALSE,13000,FALSE,FALSE,FALSE
1604,195.9755,9.69,9.63,9.87,1800,F381.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
1882,196.0542,10.12,9.97,10.41,6900,F382.png,TRUE,FALSE,FALSE,6900,FALSE,FALSE,FALSE
1134,196.0723,7.58,7.4,7.81,3700,F383.png,TRUE,FALSE,FALSE,3700,FALSE,FALSE,FALSE
2220,196.0725,10.89,10.81,10.99,3200,F384.png,TRUE,FALSE,FALSE,3200,FALSE,FALSE,FALSE
2627,196.9238,12.43,12.32,12.54,5200,F385.png,TRUE,FALSE,FALSE,5200,FALSE,FALSE,FALSE
2785,196.9381,14.16,13.44,14.45,18000,F386.png,FALSE,TRUE,FALSE,18000,FALSE,FALSE,FALSE
3892,196.9382,14.88,14.45,16.06,15000,F387.png,FALSE,TRUE,FALSE,15000,FALSE,FALSE,FALSE
3874,196.9825,14.81,14.58,14.95,1700,F388.png,FALSE,TRUE,FALSE,1700,FALSE,FALSE,FALSE
1885,197.055,10.13,10.04,10.18,1300,F389.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
1835,197.8073,9.96,9.56,10.04,17000,F390.png,TRUE,FALSE,FALSE,17000,FALSE,FALSE,FALSE
1752,198.9537,9.88,9.76,9.93,2400,F391.png,TRUE,FALSE,FALSE,2400,FALSE,FALSE,FALSE
2598,198.9915,12.3,12.16,12.37,2000,F392.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
454,199.1698,1.77,1.68,2.07,6500,F393.png,TRUE,FALSE,FALSE,6500,FALSE,FALSE,FALSE
1822,199.8044,9.95,9.57,10.02,8200,F394.png,TRUE,FALSE,FALSE,8200,FALSE,FALSE,FALSE
2389,199.9688,11.39,11.3,11.49,1400,F395.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
1605,200.067,9.69,9.61,9.78,1900,F396.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
1770,200.9497,9.9,9.84,9.93,1000,F397.png,TRUE,FALSE,FALSE,1000,FALSE,FALSE,FALSE
2507,200.9859,11.9,11.82,12.02,1500,F398.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
2503,201.0251,11.89,11.75,11.98,3000,F399.png,FALSE,TRUE,FALSE,3000,FALSE,FALSE,FALSE
1417,201.0252,9.08,8.89,9.58,5200,F400.png,FALSE,TRUE,FALSE,5200,FALSE,FALSE,FALSE
1154,201.0373,7.75,7.47,8.27,10000,F401.png,TRUE,FALSE,FALSE,10000,FALSE,FALSE,FALSE
946,201.0765,3.15,3.12,3.41,1100,F402.png,FALSE,TRUE,FALSE,1100,FALSE,FALSE,FALSE
1823,201.8012,9.95,9.57,9.99,1700,F403.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
1418,202.048,9.08,8.89,9.17,1800,F404.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
1897,202.0827,10.19,10.12,10.26,1200,F405.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
983,202.1082,3.32,3.23,3.49,1100,F406.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
1334,202.9871,8.9,7.91,9.11,5400,F407.png,TRUE,FALSE,FALSE,5400,FALSE,FALSE,FALSE
1889,203.0203,10.15,9.93,10.27,3100,F408.png,TRUE,FALSE,FALSE,3100,FALSE,FALSE,FALSE
1377,203.0662,8.98,8.89,9.14,1300,F409.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
2349,203.0668,11.3,11.22,11.41,2400,F410.png,TRUE,FALSE,FALSE,2400,FALSE,FALSE,FALSE
1176,203.083,8.01,7.78,8.54,66000,F411.png,TRUE,FALSE,FALSE,66000,FALSE,FALSE,FALSE
2740,204.0333,13.36,13.05,13.57,6500,F412.png,TRUE,FALSE,FALSE,6500,FALSE,FALSE,FALSE
1174,204.0856,8,7.83,8.34,8400,F413.png,TRUE,FALSE,FALSE,8400,FALSE,FALSE,FALSE
3893,204.9698,14.88,14.75,14.98,1200,F414.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
2786,204.97,14.16,14.09,14.25,2100,F415.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
2512,205.0349,11.92,11.82,12.08,3300,F416.png,TRUE,FALSE,FALSE,3300,FALSE,FALSE,FALSE
2599,205.0352,12.3,12.24,12.39,3400,F417.png,TRUE,FALSE,FALSE,3400,FALSE,FALSE,FALSE
1486,205.0521,9.4,9.3,9.46,1100,F418.png,FALSE,TRUE,FALSE,1100,FALSE,FALSE,FALSE
1213,205.0523,8.45,8.34,8.63,1400,F419.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
2052,205.0712,10.45,10.36,10.54,1900,F420.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
1522,205.0832,9.48,9.42,9.55,1900,F421.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
152,205.1593,1.62,1.01,2.32,7600,F422.png,TRUE,FALSE,FALSE,7600,FALSE,FALSE,FALSE
1468,206.0664,9.3,9.22,9.42,3000,F423.png,TRUE,FALSE,FALSE,3000,FALSE,FALSE,FALSE
215,206.1624,1.66,1.58,1.74,1000,F424.png,TRUE,FALSE,FALSE,1000,FALSE,FALSE,FALSE
1407,209.0659,9.04,8.85,9.22,2400,F425.png,TRUE,FALSE,FALSE,2400,FALSE,FALSE,FALSE
1669,209.9465,9.81,9.74,9.9,1400,F426.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
1044,209.949,6.62,6.38,7.01,25000,F427.png,TRUE,FALSE,FALSE,25000,FALSE,FALSE,FALSE
2449,210.0073,11.79,11.68,11.85,2300,F428.png,TRUE,FALSE,FALSE,2300,FALSE,FALSE,FALSE
2297,210.0282,11.1,10.98,11.35,54000,F429.png,TRUE,FALSE,FALSE,54000,FALSE,FALSE,FALSE
2044,210.088,10.42,10.32,10.51,1300,F430.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
1045,210.9494,6.62,6.43,6.92,3500,F431.png,TRUE,FALSE,FALSE,3500,FALSE,FALSE,FALSE
1653,211.0007,9.79,9.69,9.93,4200,F432.png,TRUE,FALSE,FALSE,4200,FALSE,FALSE,FALSE
2281,211.0309,11.08,11.01,11.22,2900,F433.png,TRUE,FALSE,FALSE,2900,FALSE,FALSE,FALSE
822,211.0584,2.93,2.89,3.01,1200,F434.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
500,211.1333,1.88,1.61,2.07,2500,F435.png,TRUE,FALSE,FALSE,2500,FALSE,FALSE,FALSE
1046,211.9467,6.62,6.43,6.92,3900,F436.png,TRUE,FALSE,FALSE,3900,FALSE,FALSE,FALSE
1518,212.0228,9.47,9.35,9.59,4800,F437.png,TRUE,FALSE,FALSE,4800,FALSE,FALSE,FALSE
1088,212.0899,7.27,7.05,7.88,2900,F438.png,TRUE,FALSE,FALSE,2900,FALSE,FALSE,FALSE
2778,212.9118,14.09,13.98,14.22,1700,F439.png,FALSE,TRUE,FALSE,1700,FALSE,FALSE,FALSE
3898,212.912,14.95,14.62,15.4,4600,F440.png,FALSE,TRUE,FALSE,4600,FALSE,FALSE,FALSE
1172,213.0058,7.99,7.85,8.3,1200,F441.png,FALSE,TRUE,FALSE,1200,FALSE,FALSE,FALSE
1283,213.0124,8.75,8.59,8.96,6400,F442.png,TRUE,FALSE,FALSE,6400,FALSE,FALSE,FALSE
823,213.0759,2.93,2.89,3.03,1100,F443.png,FALSE,TRUE,FALSE,1100,FALSE,FALSE,FALSE
415,213.1852,1.72,1.67,1.94,1600,F444.png,FALSE,TRUE,FALSE,1600,FALSE,FALSE,FALSE
1052,213.8825,6.74,6.42,6.87,1200,F445.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
2016,214.0481,10.37,10.27,10.54,5100,F446.png,TRUE,FALSE,FALSE,5100,FALSE,FALSE,FALSE
970,214.069,3.27,3.18,3.43,1000,F447.png,TRUE,FALSE,FALSE,1000,FALSE,FALSE,FALSE
1597,214.3895,9.67,9.56,9.83,2000,F448.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
1245,215.0317,8.57,8.25,8.71,15000,F449.png,FALSE,TRUE,FALSE,15000,FALSE,FALSE,FALSE
2175,215.0323,10.75,10.66,10.84,1300,F450.png,FALSE,TRUE,FALSE,1300,FALSE,FALSE,FALSE
1434,215.0324,9.15,9.02,9.53,36000,F451.png,FALSE,TRUE,FALSE,36000,FALSE,FALSE,FALSE
1592,215.0333,9.66,9.53,10,740000,F452.png,TRUE,FALSE,FALSE,740000,FALSE,FALSE,FALSE
1430,215.0663,9.13,9.06,9.24,2100,F453.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
824,215.0919,2.93,2.83,3.09,4700,F454.png,TRUE,FALSE,FALSE,4700,FALSE,FALSE,FALSE
709,215.092,2.07,2.04,2.49,1300,F455.png,FALSE,TRUE,FALSE,1300,FALSE,FALSE,FALSE
1246,216.0353,8.57,8.38,8.63,1100,F456.png,FALSE,TRUE,FALSE,1100,FALSE,FALSE,FALSE
1593,216.0357,9.66,9.5,9.94,50000,F457.png,TRUE,FALSE,FALSE,50000,FALSE,FALSE,FALSE
1453,216.0358,9.24,9.05,9.48,2200,F458.png,FALSE,TRUE,FALSE,2200,FALSE,FALSE,FALSE
