mz,rt,rtmin,rtmax,p_293T_2
556.051,581.4,578.4000000000001,591,2500
605.0602,581.4,577.1999999999999,595.2,15000
607.0574,581.4,577.1999999999999,594.6,16000
609.0537,581.4,577.8000000000001,594,8800
654.0695,581.4,577.8000000000001,591.5999999999999,1900
656.0659,581.4,577.1999999999999,594.6,9000
658.0629,581.4,577.1999999999999,595.2,15000
660.0602,581.4,576.5999999999999,595.8,17000
662.0571,581.4,577.1999999999999,594.6,12000
664.0536,581.4,577.1999999999999,594,6100
709.0694,581.4,577.1999999999999,595.2,12000
711.0665,581.4,577.1999999999999,596.4,26000
713.0637,581.4,576.5999999999999,596.4,32000
714.0618,581.4,578.4000000000001,592.8000000000001,6300
715.0605,581.4,577.1999999999999,595.8,25000
716.059,581.4,577.8000000000001,591,3500
717.0574,581.4,577.1999999999999,595.2,13000
719.0539,581.4,577.1999999999999,594,4900
721.0511,581.4,578.4000000000001,589.2,1400
872.0723,581.4,579,589.8,1300
130.0677,582,579,587.4,1400
179.0393,582,577.1999999999999,595.8,3000
391.0988,582,578.4000000000001,586.8,3000
601.0664,582,579,589.8,1500
608.0549,582,578.4000000000001,591.5999999999999,5100
740.5623,582,580.2,584.4,1800
1194.0846,582,579.6,591,1800
129.0648,582.6,571.8,596.4,26000
166.0521,582.6,570.6,589.8,7300
188.0337,582.6,579,585,1300
258.11,582.6,572.4,598.8000000000001,350000
259.1123,582.6,574.8,595.2,33000
391.0515,582.6,577.8000000000001,591,2900
603.063,582.6,577.1999999999999,594,7300
741.5611,582.6,579.6,588.6,1300
177.0425,583.2,577.1999999999999,594.6,2800
260.1138,583.2,577.1999999999999,591.5999999999999,5200
396.1266,583.2,581.4,589.2,2400
401.2116,583.2,579.6,587.4,1300
447.0496,583.2,579,591.5999999999999,2400
551.0591,583.2,579,591,2600
604.0614,583.2,578.4000000000001,591.5999999999999,3200
606.0585,583.2,577.8000000000001,593.4000000000001,6700
666.051,583.2,578.4000000000001,591,1800
707.0716,583.2,577.8000000000001,591.5999999999999,2300
873.0709,583.2,579.6,589.8,2000
335.0929,583.8000000000001,580.8,588.6,2100
505.0451,583.8000000000001,577.8000000000001,592.1999999999999,2500
710.069,583.8000000000001,579,589.8,1900
712.0654,583.8000000000001,578.4000000000001,592.8000000000001,5600
738.5664,583.8000000000001,579.6,589.2,1200
739.5636,583.8000000000001,579.6,589.2,1600
874.0701,583.8000000000001,579,589.8,2200
1113.5799,583.8000000000001,579.6,586.1999999999999,1000
247.1276,584.4,581.4,589.8,1800
336.0857,584.4,578.4000000000001,592.8000000000001,12000
337.0882,584.4,580.8,588.6,1600
446.1564,584.4,580.2,588.6,3100
104.106,585,581.4,588.6,1300
170.0913,585,578.4000000000001,599.4,2700
217.1276,585,582,591,1600
234.0781,585,580.8,594,5700
375.1966,585,579,589.2,2300
418.5509,585,580.2,589.8,1400
555.052,585,579.6,589.8,1600
267.0313,585.6,583.2,589.2,1000
582.2702,585.6,574.8,589.8,4600
600.2801,585.6,582,589.8,3700
1053.7742,585.6,580.8,595.2,4500
1054.378,585.6,580.8,590.4,2000
74.0599,586.1999999999999,580.2,594.6,28000
83.0597,586.1999999999999,576.5999999999999,599.4,4500
84.0436,586.1999999999999,582.6,591.5999999999999,1200
102.0543,586.1999999999999,578.4000000000001,597,15000
120.065,586.1999999999999,577.8000000000001,599.4,49000
121.0678,586.1999999999999,582,594,2600
178.0575,586.1999999999999,583.2,590.4,3400
362.082,586.1999999999999,582,592.8000000000001,3100
385.1516,586.1999999999999,584.4,589.2,1500
392.1906,586.1999999999999,583.2,590.4,2000
419.5498,586.1999999999999,580.2,590.4,1200
1053.9755,586.1999999999999,580.8,595.8,5000
1069.9192,586.1999999999999,583.2,595.2,9600
402.1562,586.8,582.6,589.8,2600
583.2738,586.8,582.6,588.6,1100
878.4809,586.8,583.2,592.8000000000001,2900
950.7058,586.8,583.2,592.8000000000001,4800
950.8158,586.8,583.2,594.6,5700
950.9295,586.8,583.8000000000001,593.4000000000001,5800
951.0383,586.8,584.4,592.8000000000001,5000
951.1508,586.8,585,592.1999999999999,3400
1053.5753,586.8,583.8000000000001,592.1999999999999,3000
1054.7751,586.8,582.6,590.4,1500
1054.939,586.8,583.2,589.8,2700
1069.418,586.8,582.6,595.2,13000
1069.5429,586.8,582,595.2,18000
1069.6681,586.8,582,595.2,18000
1069.7936,586.8,582.6,595.2,15000
1070.0451,586.8,583.8000000000001,592.8000000000001,6500
1070.1718,586.8,583.8000000000001,591.5999999999999,3700
1070.2978,586.8,585,590.4,1200
1072.1632,586.8,585,589.8,2000
1150.7517,586.8,582.6,590.4,3800
1150.8444,586.8,583.8000000000001,591,3500
1150.9299,586.8,585,591,2600
1151.025,586.8,585,590.4,2700
168.0754,587.4,585,594.6,1100
430.2275,587.4,583.8000000000001,594.6,1700
878.313,587.4,581.4,592.1999999999999,2600
878.6476,587.4,582,591.5999999999999,2100
950.5943,587.4,584.4,592.1999999999999,1900
1054.1779,587.4,580.8,592.8000000000001,3500
1054.5853,587.4,583.8000000000001,589.2,1600
1055.0209,587.4,583.8000000000001,591.5999999999999,2100
1055.1867,587.4,585,590.4,1300
1069.2919,587.4,582.6,593.4000000000001,7700
1072.5413,587.4,585,590.4,1800
1122.927,587.4,586.1999999999999,592.1999999999999,1500
1123.0196,587.4,586.1999999999999,595.2,1600
1150.5684,587.4,583.2,590.4,2000
146.0912,588.6,582,598.2,4900
1069.1676,588.6,584.4,589.8,2100
1150.6591,588.6,583.2,590.4,2600
275.1337,589.8,584.4,595.2,3200
405.2072,589.8,583.8000000000001,596.4,4400
93.0441,590.4,584.4,595.8,1900
95.0595,590.4,585,597,1900
110.0271,590.4,584.4,595.8,1600
110.0708,590.4,581.4,607.8000000000001,55000
111.0734,590.4,583.8000000000001,599.4,3700
156.0765,590.4,580.2,606.5999999999999,260000
157.0788,590.4,582,605.4,20000
158.0804,590.4,585,595.8,1800
247.0565,590.4,585,596.4,6000
229.1173,591,578.4000000000001,601.8,5500
344.089,591,585.6,597,3300
367.0639,591,584.4,602.4,6400
369.0595,591,586.1999999999999,598.8000000000001,2500
757.0784,591,589.8,594.6,1800
1123.1996,591,588.6,595.2,1200
398.0301,591.5999999999999,589.8,604.8,2100
485.0681,591.5999999999999,589.8,595.8,1800
795.0548,591.5999999999999,589.8,606,1800
824.1449,591.5999999999999,586.8,595.8,1400
610.0833,592.1999999999999,591,595.8,2200
735.0968,592.1999999999999,590.4,595.8,2000
620.1209,592.8000000000001,591.5999999999999,595.8,1100
785.0747,592.8000000000001,591,595.8,1300
860.1102,592.8000000000001,591,595.2,1200
495.1065,593.4000000000001,591,596.4,1400
773.0733,593.4000000000001,589.8,605.4,11000
774.075,593.4000000000001,590.4,604.2,2100
783.079,593.4000000000001,590.4,595.8,1200
985.125,593.4000000000001,591,595.8,1300
259.0916,594,591.5999999999999,596.4,1100
262.1274,594,590.4,598.2,1100
367.1613,594,586.8,596.4,1400
523.0447,594,589.8,605.4,3200
648.0557,594,591,596.4,1200
745.1357,594,591.5999999999999,595.8,1300
1023.1025,594,591,602.4,3000
171.0754,594.6,587.4,599.4,3800
264.1068,594.6,591.5999999999999,596.4,1400
325.11130000000003,594.6,590.4,604.2,2300
349.1175,594.6,583.8000000000001,609,590000
350.1191,594.6,585,603,81000
351.1151,594.6,585.6,601.1999999999999,35000
352.1167,594.6,587.4,598.8000000000001,4500
364.1263,594.6,589.2,598.2,1600
626.076,594.6,591.5999999999999,598.2,3700
751.0909,594.6,592.1999999999999,596.4,1700
775.0705,594.6,590.4,604.2,3600
1024.1035,594.6,592.1999999999999,600.6,1200
1025.0998,594.6,591.5999999999999,600,1400
127.0231,595.2,591.5999999999999,601.8,2200
196.0716,595.2,587.4,600.6,2200
282.117,595.2,592.1999999999999,600.6,2100
376.0502,595.2,591,598.8000000000001,2700
126.0212,595.8,586.8,613.8000000000001,62000
128.017,595.8,591,603,3300
251.0356,595.8,591,600,5300
343.2325,595.8,587.4,604.2,7700
108.0107,596.4,592.1999999999999,600.6,1500
1148.1168,597,591.5999999999999,601.1999999999999,1700
351.1557,598.2,595.2,605.4,1700
773.1484,598.2,596.4,601.1999999999999,1300
774.1416,598.2,596.4,601.8,1700
897.1607,598.2,595.2,603.6,5000
898.1598,598.2,595.8,601.1999999999999,1600
1022.1744,598.2,595.2,602.4,4100
1147.1906,598.2,595.8,601.8,2300
522.118,598.8000000000001,595.2,606.5999999999999,12000
523.1192,598.8000000000001,596.4,602.4,2000
524.1157,598.8000000000001,596.4,603,1900
544.0981,598.8000000000001,597,603.6,1300
647.1321,598.8000000000001,595.8,604.2,7000
772.147,598.8000000000001,595.2,604.2,6200
794.1275,598.8000000000001,595.8,604.2,2300
668.186,599.4,597,603,1900
272.09,600,596.4,606,4600
397.1035,600,595.8,604.8,6300
1047.4873,600,595.2,607.1999999999999,2600
543.1723,600.6,597,605.4,4400
1046.4849,600.6,594.6,609,4400
1046.9863,600.6,596.4,609.6,4800
456.105,601.1999999999999,598.2,611.4,2200
294.1472,601.8,598.2,609.6,1800
358.0639,601.8,598.2,611.4,1300
418.1561,601.8,598.2,622.8000000000001,3100
564.2266,601.8,600,604.8,2200
146.6411,602.4,598.8000000000001,610.2,1200
149.08,602.4,596.4,612.6,2800
147.0762,603.6,592.8000000000001,624,410000
148.0786,603.6,594.6,619.8,26000
293.1443,603.6,595.8,616.1999999999999,18000
84.0442,604.2,592.8000000000001,621.5999999999999,77000
130.0497,604.2,592.1999999999999,625.2,580000
131.0523,604.2,594,621,34000
132.0534,604.2,595.8,615.6,4500
439.2129,604.2,600.6,609.6,2100
585.2806,604.2,601.1999999999999,608.4000000000001,2100
101.0702,604.8,595.2,616.8,5900
203.1127,604.8,600,615.6,1400
129.6658,605.4,597,611.4,1600
85.047,606,595.8,615,3300
332.0933,606.5999999999999,601.1999999999999,611.4,1600
361.1812,606.5999999999999,598.2,617.4,7900
1011.4676,607.1999999999999,603.6,612.6,1500
461.183,607.8000000000001,603.6,612,1100
477.1595,607.8000000000001,599.4,615.6,6200
152.0309,608.4000000000001,601.1999999999999,615.6,1700
151.0467,609,598.8000000000001,616.1999999999999,2500
169.0574,609.6,596.4,618,12000
189.0861,610.2,602.4,621,2600
568.1818,610.2,604.8,615.6,1600
76.0387,610.8,603.6,616.1999999999999,1900
315.1223,610.8,604.8,615.6,3300
358.1625,610.8,595.2,618.6,2600
170.0571,611.4,603.6,623.4000000000001,42000
316.1258,611.4,606,617.4,3100
338.1061,611.4,609,615.6,1400
365.104,611.4,597,624.6,24000
499.1407,611.4,609,613.8000000000001,1000
500.1415,611.4,607.8000000000001,612.6,1500
171.06,612,607.8000000000001,618.6,2100
381.0772,612,606.5999999999999,619.2,1800
511.1715,612,606,617.4,2200
72.0803,612.6,607.1999999999999,619.8,2600
192.0386,612.6,607.8000000000001,616.8,2200
339.1064,612.6,607.8000000000001,618.6,5900
366.1072,612.6,604.2,619.2,3200
367.1133,612.6,609,616.8,1300
381.1428,612.6,609,618.6,1500
600.2802,612.6,606.5999999999999,616.1999999999999,2700
306.0609,613.2,610.2,618,1200
331.1094,613.2,612,622.1999999999999,13000
534.1534,613.2,608.4000000000001,617.4,3000
576.1902,613.2,606,618,3500
229.1174,613.8000000000001,601.8,622.8000000000001,7000
295.0598,613.8000000000001,609,619.8,1800
332.1123,613.8000000000001,612,619.8,1900
391.1917,613.8000000000001,610.2,621,1500
398.167,613.8000000000001,612,619.2,2600
471.2899,613.8000000000001,607.8000000000001,622.1999999999999,3800
811.131,613.8000000000001,610.2,621,2800
855.1452,613.8000000000001,612,618,1900
284.0789,615,607.8000000000001,622.8000000000001,4400
810.1298,615,608.4000000000001,623.4000000000001,8200
854.1441,615,612,617.4,1800
318.1282,615.6,612,619.8,1100
347.0834,615.6,612.6,619.8,1400
708.0766,615.6,613.2,618.6,1300
833.1627,615.6,612,619.2,2700
175.1066,616.1999999999999,611.4,619.8,1200
343.122,616.1999999999999,610.2,624.6,1400
440.2032,616.1999999999999,612,621,1300
133.0598,616.8,609.6,622.8000000000001,3600
687.0979,616.8,612,622.8000000000001,4000
1018.1507,616.8,615,619.2,1500
1028.2103,616.8,613.2,619.8,1600
333.1752,617.4,610.8,622.1999999999999,2200
686.0957,617.4,610.8,624.6,17000
1006.6585,617.4,615,619.8,2700
1007.1597,617.4,615.6,619.8,2200
157.0789,618,605.4,622.8000000000001,2100
291.1175,618,610.8,622.1999999999999,2800
310.1304,618,611.4,622.1999999999999,3700
325.1118,618,604.2,636,7900
564.0471,618,612.6,622.8000000000001,2200
675.1029,618,615.6,622.1999999999999,1900
110.0705,618.6,607.8000000000001,624,5200
123.0543,618.6,612.6,625.2,5800
428.0349,618.6,613.2,625.2,4800
448.1635,618.6,615,625.8,5400
524.0555,618.6,612.6,626.4,10000
525.0574,618.6,615,622.8000000000001,1800
542.066,618.6,612,626.4,15000
543.0685,618.6,613.8000000000001,623.4000000000001,2700
664.1154,618.6,609,632.4,320000
665.1175,618.6,610.2,629.4,75000
666.1232,618.6,610.8,631.1999999999999,17000
667.1273,618.6,613.2,635.4,2800
106.0492,619.2,613.2,627,6800
302.1342,619.2,615.6,622.8000000000001,1500
332.5612,619.2,611.4,627,27000
333.0624,619.2,612.6,625.2,7400
333.5632,619.2,615.6,624,1400
349.1159,619.2,609,624,5800
771.261,619.2,615,622.1999999999999,1600
1015.1551,619.2,616.1999999999999,623.4000000000001,2200
60.0442,619.8,613.8000000000001,626.4,6300
251.0686,619.8,617.4,624,1300
360.1485,619.8,591,643.8000000000001,11000
363.1855,619.8,615.6,623.4000000000001,2800
477.1391,619.8,617.4,623.4000000000001,2500
993.1771,619.8,616.1999999999999,624.6,7600
1009.1436,619.8,617.4,623.4000000000001,2200
1011.174,619.8,616.8,623.4000000000001,2000
88.0387,621,615.6,624,1500
287.109,621,616.8,624,1400
332.0695,621,618,626.4,2300
361.1519,621,612.6,625.8,2100
459.1517,621,618,624.6,1800
994.183,621,617.4,624,4000
159.075,621.5999999999999,618,627,12000
176.1021,621.5999999999999,616.8,627.6,8500
330.0715,621.5999999999999,615.6,634.8,38000
346.0417,621.5999999999999,617.4,625.8,5000
451.0778,621.5999999999999,618.6,624,1200
519.1763,621.5999999999999,618,626.4,6400
971.1968,621.5999999999999,616.1999999999999,627.6,13000
972.1993,621.5999999999999,616.8,625.8,5300
973.2019,621.5999999999999,618,625.8,2100
331.0742,622.1999999999999,617.4,630,4700
348.0689,622.1999999999999,615,631.1999999999999,16000
349.0716,622.1999999999999,617.4,625.8,2000
366.1427,622.1999999999999,618.6,625.8,3700
638.1553,622.1999999999999,619.2,627,2500
639.1524,622.1999999999999,619.8,624.6,1300
523.1437,622.8000000000001,619.8,627.6,1600
617.1715,622.8000000000001,619.2,628.8000000000001,7000
637.1529,622.8000000000001,618.6,629.4,9200
803.8414,622.8000000000001,618,626.4,1400
177.0323,623.4000000000001,621,625.8,1000
262.0493,623.4000000000001,621,625.8,3400
290.0795,623.4000000000001,618.6,628.2,1400
615.1725,623.4000000000001,617.4,627.6,50000
616.1753,623.4000000000001,618.6,630,13000
653.119,623.4000000000001,619.2,628.2,4000
804.3445,623.4000000000001,618.6,624.6,1100
180.0503,624,619.8,629.4,1800
216.0622,624,619.2,625.2,1400
306.0739,624,618.6,629.4,3600
308.0909,624,616.8,667.8000000000001,580000
309.0934,624,621,637.8000000000001,73000
311.0902,624,618.6,631.1999999999999,3900
340.0792,624,621,628.8000000000001,1300
531.1337,624,621.5999999999999,628.2,3400
847.1789,624,621,630,7800
848.1826,624,622.1999999999999,627.6,2200
162.0211,624.6,619.2,628.2,2700
181.0438,624.6,619.8,625.8,1200
233.0578,624.6,618,633,7700
291.0635,624.6,619.8,627.6,1700
307.1716,624.6,619.8,627,1200
310.0884,624.6,617.4,637.1999999999999,34000
514.1386,624.6,622.1999999999999,641.4,3300
922.256,624.6,621.5999999999999,627,1700
179.0475,625.2,616.8,637.1999999999999,29000
399.1276,625.8,622.8000000000001,629.4,1100
513.1363,625.8,621,649.2,20000
798.2376,625.8,622.8000000000001,631.1999999999999,7900
799.2399,625.8,623.4000000000001,630,2200
1105.3223,625.8,623.4000000000001,628.2,1700
282.0394,626.4,625.2,630,1900
493.1542,626.4,622.1999999999999,632.4,5100
492.1576,627,621.5999999999999,633.6,13000
529.1028,627,623.4000000000001,630.6,1200
674.2197,627,624,632.4,4800
696.2016,627,624,636,4300
836.1839,627,622.8000000000001,628.2,2000
491.1548,627.6,621,641.4,75000
578.2233,627.6,624.6,633.6,3500
820.214,627.6,622.8000000000001,629.4,1600
981.3007,627.6,624,630.6,3700
206.0542,628.2,622.1999999999999,659.4,16000
301.1504,628.2,625.2,633,1900
183.5269,628.8000000000001,622.8000000000001,641.4,4900
227.1128,628.8000000000001,619.8,640.8,3000
366.0391,628.8000000000001,624.6,634.8,4300
367.1388,628.8000000000001,622.1999999999999,650.4,2000000
368.1412,628.8000000000001,622.1999999999999,645,230000
369.1423,628.8000000000001,622.8000000000001,640.2,43000
522.1703,628.8000000000001,627,632.4,1600
550.2028,628.8000000000001,623.4000000000001,641.4,150000
551.2059,628.8000000000001,624.6,638.4000000000001,27000
552.2086,628.8000000000001,625.2,636.5999999999999,5200
857.2854,628.8000000000001,625.8,631.8,4900
166.0618,629.4,623.4000000000001,640.8,3500
849.1915,629.4,623.4000000000001,633.6,2700
86.0957,630,624,637.1999999999999,1700
124.9988,630,621.5999999999999,646.8,20000
184.0733,630,619.2,658.8000000000001,2100000
185.0756,630,621,659.4,120000
339.1063,630,624,641.4,26000
186.0768,631.1999999999999,622.1999999999999,646.8,18000
156.041,631.8,627,639,2000
490.1742,631.8,628.8000000000001,640.8,1800
734.2714,631.8,627,634.2,1800
98.9831,632.4,623.4000000000001,640.8,1700
340.1096,632.4,625.8,637.1999999999999,1500
516.1233,632.4,629.4,640.8,1200
572.184,632.4,625.2,638.4000000000001,5100
733.2682,632.4,625.8,635.4,9800
331.1238,633,630,637.1999999999999,1600
395.1589,633,621.5999999999999,649.2,8900
102.0541,634.2,628.2,645.6,15000
84.044,634.8,627,649.2,46000
149.0627,634.8,627.6,645.6,15000
85.047,635.4,630.6,641.4,1700
130.0492,635.4,625.2,667.1999999999999,130000
131.052,635.4,628.2,645.6,7800
148.0599,635.4,626.4,658.8000000000001,250000
150.064,635.4,631.1999999999999,642,2100
389.1194,635.4,624,645.6,11000
131.0329,636,633,640.2,1100
295.1119,636,631.1999999999999,642,2200
353.1043,636.5999999999999,635.4,643.8000000000001,2200
1047.4789,636.5999999999999,631.8,643.8000000000001,5800
333.0585,637.8000000000001,630.6,643.8000000000001,3000
361.0872,637.8000000000001,634.2,640.2,1200
428.1766,637.8000000000001,633,646.1999999999999,7200
480.111,637.8000000000001,633,641.4,1900
1047.9826,637.8000000000001,633.6,639,3000
548.1682,639,634.8,643.8000000000001,3900
309.1278,639.6,635.4,647.4,2900
245.1123,640.2,635.4,647.4,8600
262.0493,640.2,631.8,649.2,5300
514.1736,640.2,637.8000000000001,643.8000000000001,1400
170.0412,640.8,637.8000000000001,645,1300
451.2366,640.8,638.4000000000001,645,1400
561.1943,640.8,636.5999999999999,643.8000000000001,1100
198.0962,641.4,634.8,650.4,5100
331.1097,641.4,637.8000000000001,648.6,4300
365.1052,641.4,637.1999999999999,652.8000000000001,3000
405.1963,641.4,637.8000000000001,646.1999999999999,1700
144.0646,642,637.8000000000001,646.8,2200
88.0387,642.6,637.8000000000001,650.4,3400
116.0334,642.6,638.4000000000001,649.8,3500
134.0441,642.6,636,654.6,16000
162.0751,642.6,636.5999999999999,647.4,3400
349.1161,643.8000000000001,638.4000000000001,664.2,3400
358.1205,643.8000000000001,640.2,648.6,1800
470.1413,643.8000000000001,637.8000000000001,649.2,5100
471.1453,643.8000000000001,640.2,646.1999999999999,1000
652.2261,643.8000000000001,640.2,647.4,1100
869.3459,643.8000000000001,640.2,645,1400
1028.7255,643.8000000000001,642,646.8,1400
1157.0612,643.8000000000001,640.2,649.8,5400
1157.4374,643.8000000000001,640.2,649.2,4500
1157.5632,643.8000000000001,640.2,647.4,3200
199.0429,644.4,642.6,648.6,1000
310.0886,644.4,638.4000000000001,661.1999999999999,1200
532.1164,644.4,642.6,648.6,1100
582.2698,644.4,640.2,650.4,2800
600.2802,644.4,639.6,651,3400
1157.1881,644.4,639.6,649.8,5900
1157.3119,644.4,639.6,649.8,5300
110.0705,645,636.5999999999999,661.8,2800
147.075,645,641.4,649.8,1800
156.0758,645,630.6,669.6,12000
157.079,645,640.2,653.4000000000001,1000
